item_id,register,generator,condition,is_human,text,predicted,confidence,reasoning,correct
11,formal,gpt,baseline,False,Denna kandidatuppsats behandlar frågan om matematik verkligen kan göras tillgänglig för alla elever genom individualiser...,MÄNNISKA,90,"Texten uppvisar naturlig språklig variation och nyanserade resonemang, med ämnesspecifika formuleringar som 'didaktiska beslut' och 'likvärdighet'. Den innehåller inga upprepningar eller mallartade konstruktioner, och meningsbyggnaden är flytande och varierad. Sammanhanget känns autentiskt akademiskt och välstrukturerat, vilket starkt indikerar mänskligt författarskap.",False
12,formal,human,human,True,En presentation av Kungliga Svenska Baletten. Denna ska distribueras till operahus världen över innan ny turné påbörjas....,MÄNNISKA,50,"{""classification"": ""MÄNNISKA"", ""confidence"": 65, ""reasoning"": ""Text",True
13,formal,gpt,baseline,False,Denna studie undersöker Kalmar som platsvarumärke och hur stadens identitet och attraktionskraft formas i relation till ...,AI,70,"Texten är mycket strukturerad och använder upprepade akademiska termer som 'place branding' och 'differentiering', vilket är typiskt för AI-genererad text. Språklig variation saknas – inga personliga eller avvikande formuleringar. Den är logiskt flytande men känns mallartad och opersonlig, utan de naturliga variationer som ofta finns hos mänskliga skribenter.",True
14,formal,gpt,baseline,False,Denna studie undersöker hur IT-stöd i form av beslutsstödsystem och Business Intelligence (BI) kan nyttjas inom Migratio...,AI,75,"Texten är mycket strukturerad och följer en tydlig mall med konsekvent terminologi och logiska övergångar. Språket saknar personliga variationer och känns generisk akademisk, typiskt för AI-genererat innehåll. Dock är ämnesspecifika detaljer som Zachmans ramverk korrekt infogade, vilket kan tyda på mänsklig redigering, men helhetsintrycket är formatmässigt.",True
15,formal,gpt,baseline,False,Denna kandidatuppsats behandlar frågan om privat sjukvård och analyserar centrala argument för och emot en ökad andel pr...,UNKNOWN,0,,True
16,formal,gpt,human_like,False,Denna studie tar sin utgångspunkt i den återkommande frågan om kyrkans roll vid skolavslutningar och andra högtidsfirand...,MÄNNISKA,65,"Texten uppvisar varierad meningsbyggnad och specifika exempel (psalmsång, bön, välsignelse) som känns autentiskt akademiska. Nyanserade resonemang om pragmatiska vs principiella dimensioner tyder på mänsklig författare, även om vissa mallartade formuleringar kan finnas.",False
17,formal,human,human,True,Bakgrund: Att skapa kontakt med demensdrabbade kan vara svårt om vårdaren inte har rätt kunskap i hur kontakt kan skapas...,MÄNNISKA,65,"Texten innehåller stavfel (""ar"" istället för ""är"", ""b1.a"" istället för ""bl.a."") och upprepade formuleringar som ""kan kontakt skapas"". Strukturen är enkel och mallartad, vilket tyder på en student som inte helt behärskar akademiskt skrivande. AI skulle sannolikt vara mer grammatiskt korrekt, men dessa slarvfel pekar mot mänskligt författarskap.",True
18,formal,gpt,detector_evasive,False,Den här studien handlar om Kvotflyktingar i Sverige. Den är en kvalitativ studie om arbete och samverkan inom flyktingmo...,AI,85,"Texten har en repetitiv och mallartad struktur med många korta, likartade meningar som 'Det gäller...'. Den saknar variation i meningsbyggnad och språklig nyans, vilket är typiskt för AI-genererad text. Även om ämnet är akademiskt, känns framställningen mekanisk och punktlistelik, med upprepningar av 'Kvotflykting' och enkla samband.",True
19,formal,gpt,detector_evasive,False,Den här sammanfattningen tar upp den straff- och offentligrättsliga legalitetsprincipen och hur den styr gränsen mellan ...,AI,85,"Texten uppvisar tydliga tecken på AI-generering: upprepningar av samma begrepp (legalitetsprincipen, rättssäkerhet), korta och monoton meningsbyggnad, brist på språklig variation samt en ytlig behandling av ämnet utan djupare analys. Trots korrekt ämneskunskap saknas den personliga röst och nyans som ofta kännetecknar mänskliga akademiska abstracts.",True
20,formal,gpt,human_like,False,I en kunskapsintensiv ekonomi har organisationers värdeskapande i allt högre grad kommit att vila på immateriella resurs...,MÄNNISKA,80,"Texten uppvisar god språklig variation och naturlig meningsbyggnad med akademiskt djup, där begrepp som säkerhetskapital integreras logiskt i en argumentationskedja. Formuleringarna känns genomtänkta snarare än mallartade, och resonemanget har en röd tråd som tyder på mänsklig bearbetning snarare än AI-genererad schablon.",False
21,formal,gpt,human_like,False,I denna studie undersöks aktiemarknadens effektivitet på den svenska aktiemarknaden i samband med företags kvartalsrappo...,MÄNNISKA,70,Texten är välstrukturerad och korrekt akademisk svenska med varierande meningslängder och naturliga övergångar. Den innehåller nyanserade resonemang om EMH och CAR som känns autentiska snarare än mallartade. Inga repetitiva fraser eller typiska AI-brister som överanvändning av vissa ord eller ologiska formuleringar.,False
22,formal,human,human,True,Svinnet av mat har i Sverige uppskattats till cirka 1 miljon ton per år och sannolikt är det på hushållsnivå som de stör...,MÄNNISKA,85,"Texten har små språkliga egenheter som felaktigt semikolonbruk ('per person i Sverige; vilket innebär') och upprepningar ('slänga mat' två gånger). Meningsbyggnaden är stundtals stel men inte helt mallartad, och det finns en naturlig variation i formuleringar som 'tycks' och 'följt med från uppväxten'. AI-genererad text brukar vara mer grammatiskt korrekt och flytande, vilket gör mänskligt ursprun",True
23,formal,human,human,True,Dagens företag är i stort behov av information. Företag som har många avdelningar behöver möjligheter för att enkelt och...,MÄNNISKA,50,"{""classification"": ""MÄNNISKA"", ""confidence"": 70, ""reasoning"": ""Texten har vissa klumpiga formuleringar som 'måste då försöka uppnås' och en tautologi ('undersökning som har utförts genom en survey'). ",True
24,formal,gpt,detector_evasive,False,Den här kandidatuppsatsen handlar om effektivisering av bygglovsprocessen gällande ändring av kulturhistoriskt värdefull...,AI,85,"Texten har en repetitiv meningsstruktur med upprepade fraser som 'Det gäller' och 'Den beskriver', vilket är typiskt för AI-genererad text. Ordförrådet är begränsat och saknar variation, och hela abstraktet följer en mallaktig disposition utan naturliga språkliga nyanser. Det akademiska innehållet är korrekt men känns mekaniskt.",True
25,informal,gpt,human_like,False,Klart du kan gå upp i vikt om du trycker i dig massor av spaghetti flera gånger om dagen. Det handlar inte om att det är...,MÄNNISKA,90,"Kommentaren har ett vardagligt och personligt tonfall med uttryck som 'trycker i dig' och 'kör det som mellanmål'. Den innehåller specifika, praktiska råd (t.ex. kvarg, ägg) och en naturlig röst utan AI-generiska formuleringar. Inga stavfel eller onaturliga mönster, vilket tyder på mänskligt skrivande.",False
26,informal,gpt,detector_evasive,False,Går du upp i vikt? Beror inte på att det är kolhydrater utan på hur mycket du får i dig totalt. Spaghetti som mellis fle...,MÄNNISKA,95,"Texten har ett vardagligt och informellt språk med uttryck som 'mellis', 'fattar' och 'rakt upp och ner', vilket är typiskt för mänsklig kommunikation. Den innehåller personliga råd och en naturlig röst med frågor och resonemang, snarare än generiska påståenden. Inga uppenbara stavfel eller onaturliga mönster.",False
27,informal,gpt,detector_evasive,False,Tror inte Migrationsverket ska köra nån Lars Vilks-kontroll som om det vore lackmustest. Folk kan säga “rätt” på en inte...,MÄNNISKA,85,"Texten har informellt och vardagligt språk med uttryck som 'kör nån Lars Vilks-kontroll' och 'känns inte friskt'. Personen använder korta meningar, listor och personliga reflektioner, vilket tyder på naturlig mänsklig röst snarare än AI-genererad generisk text.",False
28,informal,human,human,True,"Arcane central slår jag sett slag för så här i juletid, de behöver garanterat mer kunder än sf bokhandeln. Slö personal ...",MÄNNISKA,75,"Kommentaren har informellt språk med talspråkliga uttryck som 'slår jag sett slag för', vilket är en lite klumpig formulering som låter autentiskt mänsklig. Stavfel som 'sf bokhandeln' (gemener) och 'slö personal' är typiska för en snabb forumkommentar. Personlig referens ('jag') och en specifik åsikt om personal och utbud ger en genuin känsla som AI sällan producerar. Meningens ordföljd är något ",True
29,informal,gpt,human_like,False,"Nja, beror väl på vad du menar med “det uppenbara”. Brunsmetning är ju när man försöker koppla någon till nazism/fascism...",MÄNNISKA,98,"Kommentaren använder ett informellt och vardagligt språk med uttryck som 'nja', 'ju', 'typ' och 'slänger'. Den innehåller personliga referenser ('du', 'jag' implicit) och en resonerande, nyanserad ton med parenteser och kursivering. Stavfel saknas men texten känns genuin snarare än generisk, med naturliga pauser och talspråkliga drag som AI ofta undviker.",False
30,informal,gpt,baseline,False,"Det är svårt att säga exakt, eftersom olika gainers kan ha olika densitet. Men en tumregel är att 50 gram oftast motsvar...",UNKNOWN,0,,True
31,informal,human,human,True,"För att det blir chok me knas om du becknar i de områden där folk redan etablerat sin marknad, broder...",MÄNNISKA,90,"Texten använder specifik slang som ""becknar"" (sälja droger) och ""chok me knas"" (kaos och problem) samt det informella tilltalet ""broder"". Detta visar på en naturlig, vardaglig röst med insiderkännedom om gatulang, vilket är svårt för AI att generera så pass flytande. Inga stavfel eller generiska formuleringar förekommer.",True
32,informal,gpt,baseline,False,"Jag fick faktiskt en sån där klassisk “vuxen-jul”: ett presentkort på ICA (tack mamma…), ett par riktigt sköna ullstrump...",MÄNNISKA,95,"Texten har en informell och vardaglig ton med personliga referenser som 'tack mamma…' och 'sambon'. Uttryck som 'orimligt pepp på' och '10/10' känns genuina och spontana. Stavning och meningsbyggnad är naturlig, med känsla av äkta berättarröst utan AI-generisk formulering.",False
33,informal,human,human,True,https://www.youtube.com/watch?v=_S0a-sjfOn0 Fan den filmen är ganska bra ändå....,MÄNNISKA,95,"Kommentaren använder informella uttryck som 'Fan' och 'ganska bra ändå', vilket är typiskt för mänskligt språkbruk på YouTube. Den är kort, spontan och subjektiv utan tecken på generisk eller överdrivet korrekt formulering. Inga stavfel eller onaturliga konstruktioner syns, och länken är naturligt infogad. Allt pekar på en genuin personlig åsikt.",True
34,informal,gpt,detector_evasive,False,Nej. Att peka på det som står mitt på bordet är inte brunsmetning. Brunsmetning är när man drar Hitlerkortet för att sli...,MÄNNISKA,95,"Texten har ett tydligt informellt och vardagligt språk med uttryck som 'nån', 'vibe', 'sandlåda' och ofullständiga meningar. Det saknas stavfel men rytmen är fragmentarisk och personlig, med specifika politiska referenser som 'SD' och 'rasbiologiskt resonemang'. Tonen känns genuin och inte generisk – en AI skulle troligen vara mer sammanhängande och mindre abrupt.",False
35,informal,human,human,True,Det är någon snubbe som vägrar komma ut därifrån fick jag höra av en kompis  från tunneln asså...,MÄNNISKA,95,"Kommentaren använder slang (snubbe, asså) och en informell, talspråklig struktur. Den innehåller en personlig referens till en kompis, vilket är typiskt för mänsklig kommunikation. Språket flyter naturligt och saknar de generiska eller överdrivet korrekta drag som ofta förekommer i AI-genererad text.",True
36,informal,gpt,baseline,False,"Jo, det är lite tunt just i Bromma/Kungsholmen vad jag vet. De flesta hallarna ligger mer åt Solna/Sundbyberg eller läng...",MÄNNISKA,90,"Texten har en informell och vardaglig ton med uttryck som 'vad jag vet', 'typ' och 'hållet'. Den innehåller en personlig referens ('vad jag vet') och ett praktiskt tips baserat på erfarenhet, vilket indikerar mänskligt författarskap. Inga uppenbara stavfel eller överdrivet generiska formuleringar.",False
37,informal,human,human,True,"   Gör som jag; kör vmware, ladda ner ett XP från valfritt ställe och mounta det, starta sedan upp det i fullscreen, och...",MÄNNISKA,85,"Kommentaren har ett vardagligt och informellt språk med slang som 'kör hårt', 'vem fan' och 'specialare'. Den innehåller en personlig uppmaning ('Gör som jag') och en naturlig, engagerad ton som ofta saknas i AI-genererad text. Inga stavfel, men språket känns genuint mänskligt.",True
38,informal,gpt,human_like,False,"Kolla in Alphaspel vid Odenplan (Västmannagatan), de har bra utbud av brädspel och brukar kunna ta hem om något saknas. ...",MÄNNISKA,90,"Texten innehåller specifika butiksnamn och personliga rekommendationer, med informella uttryck som 'kolla in' och 'slipper du springa runt'. Den känns genuin och vardaglig, utan stavfel eller generiska fraser, vilket är typiskt för en mänsklig forumkommentar.",False
39,informal,gpt,baseline,False,Hej! Jag har också undrat samma sak. Det verkar som om det har varit ganska tyst om nya klienter för Mac. Hoppas att det...,MÄNNISKA,92,"Kommentaren använder vardagligt och idiomatiskt svenskt språk som 'schysst' och 'håll tummarna', samt har en naturlig samtalsrytm med en personlig ton ('jag har också undrat'). Inga stavfel eller onaturliga formuleringar, och texten känns genuin och spontan, vilket är typiskt för mänskligt skrivande.",False
40,informal,gpt,detector_evasive,False,Beror helt på vad du försöker få igång… du skriver bara “det” och att det ska funka. Vad är det för pryl/tjänst? Modell....,MÄNNISKA,95,"Kommentaren har ett tydligt informellt och vardagligt språk med uttryck som 'pryl', 'släng upp' och 'pill i blindo', vilket är typiskt för mänsklig kommunikation. Den innehåller personlig frustration och specifika tekniska frågor, samt en naturlig rytm och avsaknad av generiska formuleringar. Inga stavfel eller AI-typiska mönster förekommer.",False
41,informal,gpt,detector_evasive,False,Kolla Alsace. Strasbourg eller Colmar. Snygga hus. Kanaler. Bra mat. Inte Paris-priser. Bo lite utanför centrum så blir ...,MÄNNISKA,95,"Texten har en naturlig, vardaglig ton med punktlistor och korta meningar som liknar ett spontant inlägg. Den innehåller specifika ortnamn (Riquewihr, Kaysersberg) och praktiska tips (bo utanför centrum, ta tåget) som visar personlig erfarenhet. Inga stavfel eller repetitiva AI-mönster. Stilen är genuin och informell, typisk för en mänsklig forumkommentar.",False
42,informal,human,human,True,Tar loss den. Är smöret väl öppnat fyller den inte någon funktion längre som inte redan fylls av locket....,MÄNNISKA,70,"Kommentaren innehåller informellt talspråk som 'Tar loss den' och en omvänd ordföljd i villkorssatsen ('Är smöret väl öppnat') istället för den mer formella 'Om smöret väl är öppnat'. Det finns inga uppenbara stavfel, men den korta, kärnfulla stilen och den lite föråldrade användningen av 'väl' känns naturlig för en mänsklig skribent snarare än en AI som tenderar att vara mer grammatiskt korrekt.",True
43,informal,gpt,baseline,False,"Hej! Jag har tyvärr inte sett några nya klienter för Mac nyligen, förutom Full Tilt. Skulle också gärna se fler alternat...",MÄNNISKA,95,"Kommentaren har en informell, vardaglig ton med personliga referenser (macanvändare) och naturlig entusiasm. Stavfelen saknas och uttrycket känns genuint – troligtvis från en verklig användare som följer tråden, inte AI.",False
44,informal,gpt,baseline,False,"Det är svårt att säga exakt utan mer kontext, men det finns ofta flera anledningar till att något händer. Kanske är det ...",AI,90,"Kommentaren är mycket formell och generisk, utan personliga referenser eller informella uttryck. Språket är neutralt och opersonligt, med typiska AI-fraser som 'Det är svårt att säga exakt' och 'Har du några specifika exempel?'. Mänskliga forumkommentarer brukar innehålla mer personliga åsikter, vardagligt språk eller spontana stavningsvarianter.",True
45,informal,gpt,human_like,False,"Nej, det är ju helt orimligt. Har du begått ett så grovt brott som våldtäkt och inte ens är svensk medborgare så ska du ...",MÄNNISKA,75,"Kommentaren använder vardagliga uttryck som 'sjukt frustrerande', 'helt orimligt' och 'punkt', vilket ger en genuin och känslomässig ton. Den uttrycker en nyanserad åsikt med två perspektiv, vilket är typiskt för mänsklig diskussion. Inga stavfel förekommer, men språket är informellt snarare än generiskt. Avsaknaden av personliga pronomen är den enda faktor som lätt skulle kunna passa AI.",False
46,informal,gpt,detector_evasive,False,Kan det vara “Sybil” du tänker på? Finns som tv-film och dokumentärgrej om Shirley Mason med massa alter. Dagboksbitarna...,MÄNNISKA,95,"Kommentaren har ett naturligt informellt språk med fraser som 'kan det vara...', 'minns du om...' och 'nån brittisk kanal', vilket indikerar personlig erfarenhet. Den refererar till specifika verk och detaljer (dagboksbitar, handstilar) utan upprepningar eller generiska formuleringar. Inga stavfel finns, men en ledig ton och direkt tilltal tyder på mänsklig avsändare.",False
47,informal,gpt,baseline,False,"Åh, jag känner verkligen igen den känslan! Jag har också letat efter den klassen utan framgång. Kanske har de slutat til...",MÄNNISKA,95,"Kommentaren har en vardaglig och känslomässig ton (""Åh"", ""frustrerande""), använder slang som ""klassen"" för ett specifikt snacks, och uttrycker en genuin personlig upplevelse. Inga stavfel eller onödiga upprepningar, vilket är typiskt för mänskligt skrivande. Texten känns spontan och naturlig.",False
48,informal,gpt,human_like,False,"Traineeupplägg är oftast helt okej, särskilt som första jobb efter plugget. Det viktiga är egentligen villkoren: att det...",MÄNNISKA,90,"Texten använder vardagliga uttryck ('plugget', 'slänger ur sig', 'bra fot in') och specifika, praktiska råd som tyder på personlig erfarenhet. Saknar AI-typisk formalitet eller upprepningar. Naturlig röst med informell ton.",False
49,informal,human,human,True,Har du linjal kan du lägga ut en lina på bordet och mäta. En dm motsvarar 20 gram. Så mät upp 25 cm gainer....,AI,85,"Texten är kort, instruerande och saknar informella drag som vardagliga uttryck, stavfel eller personliga referenser. Språket är stelt och generiskt, vilket är typiskt för AI-genererad text snarare än en mänsklig forumkommentar med naturlig röst.",False
50,informal,gpt,baseline,False,"Hej! Här i Stockholm finns det några riktigt bra ställen för brädspel! Du kan kolla in ""GameOn"" på Södermalm, de har ett...",MÄNNISKA,92,"Kommentaren använder informellt och vardagligt språk som 'riktigt bra' och 'superhjälpsam', samt har en naturlig röst med personliga rekommendationer. Specifika platser och spelet Diplomacy nämns, vilket tyder på verkliga erfarenheter. Inga stavfel eller generiska fraser, vilket gör texten genuin.",False
51,informal,gpt,human_like,False,"Kör själv Tele2/Comviq i Stockholm (mest innerstan + en del söderort) och det funkar generellt bra, 5G finns på många st...",MÄNNISKA,95,"Texten innehåller vardagliga och informella uttryck som 'kör själv', 'helt okej', 'kanon' och 'svajigt', samt personliga referenser till specifika platser i Stockholm. Den har en naturlig röst med nyanserade observationer och ett praktiskt tips, vilket är typiskt för en mänsklig skribent och inte för en AI som ofta är mer generisk.",False
52,informal,human,human,True,Jävligt mycket kan gå fel med Google translate....,MÄNNISKA,95,"Kommentaren använder vardagligt svordom ('jävligt') och en naturlig, kortfattad ton som är typisk för mänskligt forum-språk. Inga stavfel eller onödigt generiska fraser. AI genererar sällan sådana informella uttryck spontant utan specifik instruktion, vilket gör texten genuin och mänsklig.",True
53,informal,gpt,human_like,False,"Ja, dom är verkligen vidriga. Smakar typ söt kemikalie med en konstig bismak som ligger kvar hur länge som helst. Fattar...",MÄNNISKA,95,"Kommentaren använder vardagligt språk som 'dom', 'typ', 'fattar inte', och 'mm', vilket är typiskt för mänskligt tal. Den innehåller personliga referenser ('jag tar hellre', 'plåga mig') och en naturlig, känslomässig ton (exempelvis 'vidriga', 'plåga'). Inga stavfel men spontana uttryck som 'hur länge som helst' känns genuina snarare än generiska, vilket avviker från AI:s vanliga formella stil.",False
54,informal,gpt,detector_evasive,False,"Går du upp i vikt av spaghetti? Inte pga kolhydrater i sig, utan pga mängden mat totalt. Massor av pasta flera ggr per d...",MÄNNISKA,85,"Texten använder informella uttryck som 'pga', 'flera ggr', 'mellis' och 'släng på', vilket är typiskt för vardagligt svenskt forumspråk. Den har en personlig ton med direkta tilltal ('du', 'din') och ett naturligt flöde med resonemang och en retorisk fråga. Inga uppenbara stavfel eller generiska fraser som ofta förekommer i AI-genererad text.",False
55,informal,gpt,detector_evasive,False,"Min lista just nu: M, S, L, KD, C, MP, V, SD. M först pga ekonomi och ordning. S funkar när det handlar om sjukvård och ...",MÄNNISKA,95,"Texten har ett tydligt vardagligt och personligt språk med uttryck som 'jag orkar inte', 'bra snack', 'tappade mig' och 'känns mest gnäll'. Den innehåller specifika referenser till svenska politiker och partier samt subjektiva åsikter om deras senaste utveckling, vilket är typiskt för en mänsklig skribent snarare än AI.",False
56,informal,gpt,human_like,False,"Det låter spontant som “Billy” av Mort Walker, den där amerikanska strippen om soldaten (Beatle Bailey på engelska). Den...",MÄNNISKA,95,"Kommentaren har en vardaglig och personlig ton med referenser till specifik serie (Billy/Mort Walker) och minnen från 70/80-talet. Språket känns naturligt med talspråkliga uttryck som 'det låter spontant som' och 'Var det...?', vilket indikerar genuin eftertanke. Inga stavfel eller generiska fraser förekommer. Detta talar starkt för mänskligt ursprung.",False
