item_id,register,generator,condition,is_human,text,predicted,confidence,reasoning,correct
165,formal,gpt-5.6,baseline,False,"Denna studie undersöker arbetet med mottagande och etablering av kvotflyktingar i Sverige, med särskilt fokus på hur sam...",AI,85,"Texten följer en extremt strikt och perfekt mall för akademiska abstrakt ('Denna studie undersöker', 'Syftet är', 'Resultatet visar'). Det språkliga flytet är felfritt men saknar specifika detaljer; till exempel framgår inte exakt vilken metod som använts (som antal intervjuer eller specifika yrkesgrupper) utöver 'kvalitativ ansats'. Valet av teorier (Maslow och KASAM) är mycket standardiserat för",True
175,formal,gpt-5.6,baseline,False,Denna kandidatuppsats undersöker hur svenska offentliga organisationer formulerar och förstår strategisk kommunikation i...,AI,85,"Texten har ett mycket flytande och grammatiskt felfritt språk men känns överdrivet mallartad. Den radar upp klassiska akademiska floskler och buzzwords (dialog, delaktighet, öppenhet) men saknar specifik information om metod, urval (vilka eller hur många policyer som granskats) och konkreta resultat. Denna avsaknad av specifika empiriska detaljer, kombinerat med den perfekt balanserade men generis",True
185,formal,gpt-5.6,baseline,False,Syftet med denna studie är att undersöka hur förskollärare beskriver arbetet med att integrera asylsökande barn i den al...,AI,50,"```json
{
  ""classification"": ""AI"",
  ""confidence"": 75,
  ""reasoning"": ""Texten uppvisar en extremt",True
195,formal,gpt-5.6,baseline,False,Syftet med studien är att undersöka hur elever i årskurs nio uppfattar begreppet hälsa och hur de upplever hälsoundervis...,MÄNNISKA,85,"Texten följer en klassisk och stram struktur för ett svenskt uppsatsabstrakt. Även om formen är mallartad – vilket förväntas av studenter – känns språket genuint utan de överdrivna fyllnadsord, fluffiga metaforer eller dramatiska övergångar som AI ofta använder. Referensen till 'Hälsokorset' och ämnet 'Idrott och hälsa' är mycket specifik och väl förankrad i svensk didaktik. Meningsbyggnaden är na",False
205,formal,gpt-5.6,baseline,False,"Denna kandidatuppsats belyser erfarenheter av att vara syskon eller partner till en person med ätstörningsproblematik, s...",AI,85,"Texten är grammatiskt felfri, välstrukturerad och använder typiska akademiska övergångsord. Den saknar dock specifika detaljer om metodologi och konkreta empiriska resultat, vilket oftast finns i mänskligt skrivna abstrakts för uppsatser. Istället fungerar texten som en allmän och mallartad sammanfattning av själva ämnet, vilket är starkt indikativt för AI-genererad text som skapats utan en verkli",True
215,formal,gpt-5.6,baseline,False,Denna studie behandlar Kalmar som platsvarumärke och analyserar stadens möjligheter att utvecklas som destination i en r...,AI,85,"Texten följer en nästan överdrivet perfekt mall för akademiska abstrakt, men saknar helt specifik information om metod (t.ex. om det rör sig om kvalitativa intervjuer, enkäter eller dokumentanalys). Detta är en mycket vanlig brist i AI-genererade sammanfattningar som fokuserar på tema framför faktiskt genomförande. Meningsbyggnaden är formelartad ('Syftet är att', 'Studien utgår från', 'Analysen v",True
225,formal,gpt-5.6,baseline,False,"Uppsatsen behandlar vårdnadshavares skadeståndsansvar för skador som orsakas av barn, med särskilt fokus på det principa...",AI,50,"{
  ""classification"": ""AI"",
  ""confidence"": 85,
  ""reasoning"": ""Texten har en närmast perfekt, men steril och extremt mallartad akademisk struktur (ämne, syfte, metod, analys, slutsats). Övergångsfras",True
235,formal,gpt-5.6,baseline,False,Den ökande användningen av strömmande video har skapat ett behov av effektiva metoder för att minska datamängden utan at...,AI,95,"Texten är extremt välstrukturerad och språkligt felfri, men saknar helt den specifika detaljrikedom som studenter brukar inkludera, såsom exakt metod, datamängd eller konkreta mätresultat. Inledningen ('Den ökande användningen av...') och den generella, lite opersonliga sammanfattningen av resultat och slutsatser är mycket typiska för hur moderna språkmodeller formulerar akademiska sammanfattninga",True
245,formal,gpt-5.6,baseline,False,Denna kandidatuppsats behandlar vidareutvecklingen av ett automatiskt verktyg för omskrivning av svenska texter till lät...,MÄNNISKA,75,"Texten har ett naturligt flyt och fokuserar på konkreta pragmatiska detaljer (som att synonymer inte alltid passar i alla sammanhang), vilket tyder på en mänsklig författare som reflekterar över ett faktiskt genomfört arbete. Trots att strukturen är konventionell saknas de överdrivet polerade, fluffiga eller pretentiösa formuleringar som AI ofta använder vid generering av akademiska texter.",False
255,formal,gpt-5.6,baseline,False,Denna studie undersöker hur gymnasielärare beskriver och värderar förortssvenska och förortsslang samt vilken sociolingv...,AI,75,"Texten uppvisar en mycket mallartad och perfekt balanserad akademisk struktur som är starkt förknippad med AI-genererad text. Fraser som 'Denna studie undersöker', 'Analysen visar att', 'Sammantaget visar studien' och 'Resultaten understryker' följer en strikt standardiserad formel. Texten saknar de små stilistiska ojämnheter eller unika formuleringsval som vanligtvis förekommer i kandidatuppsatse",True
265,formal,gpt-5.6,baseline,False,Denna studie undersöker Pensionärernas riksorganisations (PRO) roll inom äldreomsorgen i Österåkers kommun. Fokus ligger...,AI,50,"{
""classification"": ""AI"",
""confidence"": 85,
""reasoning"": ""Texten uppvisar en extremt mallartad och perfekt polerad struktur som är mycket typisk för AI-genererade sammanfattningar. Den följer en exakt",True
275,formal,gpt-5.6,baseline,False,Syftet med denna studie är att undersöka innebörden av visionen om en skola för alla ur ett elevperspektiv. Fokus riktas...,AI,50,"{
""classification"": ""AI"",
""confidence"": 90,
""reasoning"": ""Texten uppvisar en extremt polerad och mallartad struktur som är mycket typisk för AI. Den följer ett perfekt logiskt flöde från syfte till sl",True
285,formal,gpt-5.6,baseline,False,"Studien belyser vilka faktorer som påverkar lärares planering och genomförande av undervisning i estetisk verksamhet, me...",MÄNNISKA,85,"Texten använder en autentisk och specifik svensk akademisk terminologi som är mycket typisk för lärarutbildningen (t.ex. 'styrdokument', 'musikdidaktiska beslut', 'gruppsammansättning'). Den följer den klassiska uppsatsstrukturen på ett naturligt sätt utan att använda de överdrivet formella, svulstiga eller maskinöversatta formuleringar som ofta avslöjar AI-genererad text på svenska. Den känns väl",False
295,formal,gpt-5.6,baseline,False,Denna kandidatuppsats behandlar finansiell riskredovisning och hur företag kommunicerar information om risker i sina fin...,AI,50,"{
  ""classification"": ""AI"",
  ""confidence"": 90,
  ""reasoning"": ""Texten är grammatiskt felfri men upplevs mycket mallartad och generisk. Den saknar de specifika detaljer som mänskliga studenter brukar ",True
305,formal,gpt-5.6,baseline,False,"Denna kandidatuppsats behandlar valet av metod vid implementation av affärssystem, med särskilt fokus på hur systemet oc...",AI,50,"{
  ""classification"": ""AI"",
  ""confidence"": 95,
  ""reasoning"": ""Texten följer en extremt mallartad och perfekt logisk struktur (introduktion, bakgrund, syfte, resultat, slutsats) som är mycket typisk ",True
315,formal,gpt-5.6,baseline,False,"Denna kandidatuppsats jämför musikgenrerna raweh och raï, med utgångspunkt i deras respektive kulturella och geografiska...",AI,90,"Texten följer en extremt tydlig och mallartad struktur ('Syftet är...', 'Genom en...', 'Studien visar...', 'Uppsatsen argumenterar...') som är typisk för AI-genererad akademisk text. Språket är felfritt men saknar specifik detaljrikedom; den beskriver genrernas teman och resultat med mycket generiska akademiska modeord (t.ex. 'mötet mellan tradition och modernitet', 'omförhandlas', 'kulturella are",True
325,formal,gpt-5.6,baseline,False,"Denna kandidatuppsats undersöker hur läroplanens formuleringar tar konkret form i lärares pedagogiska arbete, med särski...",AI,95,"Texten uppvisar en mycket mallartad och förutsägbar struktur som är typisk för AI-genererade sammanfattningar ('Denna kandidatuppsats undersöker...', 'Syftet är...', 'Analysen visar...', 'Slutsatsen är...'). Dessutom saknas helt specifik information om vilken metod som har använts (t.ex. intervjuer eller enkäter) samt hur urvalet ser ut, vilket en mänsklig student nästan alltid inkluderar i ett ab",True
335,formal,gpt-5.6,baseline,False,Denna kandidatuppsats undersöker operahusets design och arkitektur med fokus på hur byggnadernas utformning samspelar me...,AI,90,"Texten uppvisar en extremt mallartad och repetitiv struktur där nästan varje mening inleds med en metareferens, såsom 'Denna kandidatuppsats undersöker', 'Studien utgår från', 'Analysen behandlar', 'Studien visar' och 'Uppsatsen synliggör'. Språket är felfritt, polerat och bygger på förutsägbara akademiska fraser, men saknar den specifika metodologiska detaljrikedom eller de stilistiska ojämnheter",True
345,formal,gpt-5.6,baseline,False,Vidareutveckling av informationssystem är en återkommande process där befintliga system behöver anpassas till förändrade...,AI,85,"Texten har ett felfritt och mycket polerat akademiskt språk, men känns väldigt mallartad och generisk. Det saknas helt en metodbeskrivning (hur studien genomförts, t.ex. via intervjuer eller litteraturstudie), vilket mänskliga studenter nästan alltid inkluderar i ett abstrakt. Att hoppa direkt från syfte till resultat och presentera generella sanningar utan empirisk förankring är ett typiskt mönst",True
355,formal,gpt-5.6,baseline,False,Denna uppsats undersöker skillnader och likheter mellan materiella investeringar och investeringar i kompetensutveckling...,AI,90,"Texten uppvisar flera tydliga tecken på att vara AI-genererad. Den har en nästan överdrivet perfekt struktur och ett mycket jämnt, formellt flyt utan de små stilistiska ojämnheter som ofta finns i studenttexter. Användningen av tretal (t.ex. 'effektivare resursanvändning, högre anpassningsförmåga och bättre långsiktig lönsamhet') är typisk för AI-modeller. Dessutom saknar abstraktet specifika deta",True
365,formal,gpt-5.6,baseline,False,Denna studie undersöker effektiviteten på den svenska aktiemarknaden i samband med offentliggörandet av kvartalsrapporte...,AI,85,"Texten är extremt välstrukturerad och följer en klassisk abstraktmall till punkt och pricka (bakgrund, metod, resultat, slutsats). Språket är felfritt och använder korrekt finansiell terminologi, men saknar den språkliga variation eller lite kantiga stil som studenter ofta omedvetet väver in. Övergångsorden ('Samtidigt kan', 'Sammantaget ger') och den något sterila, helt friktionsfria meningsbyggn",True
375,formal,gpt-5.6,baseline,False,Denna uppsats undersöker vilka faktorer som kan orsaka ilska och hur känslan påverkas av samspelet mellan individen och ...,AI,90,"Texten uppvisar en mycket mallartad och generisk struktur ('Denna uppsats undersöker...', 'Syftet är att...', 'Slutsatsen är att...'). Den saknar specifika detaljer om metodologi, urval eller konkreta forskningsresultat, vilket man normalt förväntar sig i ett genuint akademiskt abstrakt. Istället fungerar den mer som en allmän och övergripande sammanfattning av ämnet ilska. Språket är felfritt, ex",True
385,formal,gpt-5.6,baseline,False,Denna kandidatuppsats behandlar utlandsadopterade barns språkutveckling och eventuella språksvårigheter i skolmiljön. Sy...,AI,85,"Texten har en mycket standardiserad och mallartad struktur som är typisk för AI. Den saknar helt konkreta metodologiska detaljer (som datainsamlingsmetod eller antal informanter) och specifika resultat, vilket mänskliga studenter nästan alltid inkluderar i ett abstrakt. Språket är perfekt men sterilt, och förlitar sig på generiska akademiska övergångar (""Samtidigt är det viktigt att"", ""Uppsatsen s",True
395,formal,gpt-5.6,baseline,False,Denna studie behandlar hur lärare arbetar med individualisering i matematikundervisningen för att möta elevers skilda be...,AI,85,"Texten är mycket välskriven och grammatiskt korrekt, men uppvisar en påtagligt mallartad och generisk struktur med klassiska övergångar ('Syftet är...', 'Vidare diskuteras...', 'Studien visar sammantaget...'). Det mest avslöjande är dock avsaknaden av specifik metodologisk information. Mänskliga studenter brukar nästan alltid inkludera detaljer om datainsamling, såsom antal intervjuade lärare elle",True
1,formal,human,human,True,Syftet med studien är att få en fördjupad förståelse för hur pedagoger tolkar och utvecklar arbetet kring begreppet håll...,MÄNNISKA,50,"{
  ""classification"": ""MÄNNISKA"",
  ""confidence"": 95,
  ""reasoning"": ""Texten uppvisar flera tydliga tecken på att vara skriven av en mänsklig student. Det mest framträdande är den frekventa och felakt",True
2,formal,gpt-5.2,baseline,False,Utifrån titeln ”Det är så brett så jag vet inte vart jag ska börja” och de angivna nyckelorden kan studien sammanfattas ...,AI,99,"Texten inleds med 'Utifrån titeln... och de angivna nyckelorden kan studien sammanfattas', vilket är ett tydligt tecken på att en AI blivit ombedd att generera ett abstrakt utifrån en prompt. En student skulle inte referera till sin egen titel och nyckelord på detta distanserade sätt. Dessutom är strukturen extremt mallartad med upprepade övergångsord ('Sammanfattningsvis', 'I sammanfattning', 'Sa",True
3,formal,gpt-5.2,human_like,False,Utifrån titeln ”Det är så brett så jag vet inte vart jag ska börja” och nyckelorden kretsar uppsatsen kring en central s...,AI,98,"Texten inleds med 'Utifrån titeln [...] och nyckelorden kretsar uppsatsen kring...', vilket är ett tydligt tecken på en AI som blivit ombedd att skriva en text baserad på en prompt med en titel och nyckelord, snarare än en student som skriver sitt eget abstrakt. Språket är felfritt och flytande, men strukturen är mycket mallartad med typiska AI-övergångar. Dessutom saknas helt de konkreta metodolo",True
4,formal,gpt-5.2,detector_evasive,False,Den här uppsatsen tar sin början i en vanlig känsla i Förskola. Det är så brett så jag vet inte vart jag ska börja. Samt...,AI,95,"Texten uppvisar en extremt onaturlig, staccato-artad meningsbyggnad med mycket korta och repetitiva meningar (t.ex. 'Barnen sorterar. Barnen odlar.'). Den saknar helt det flyt, den språkliga variation och de bindeord som förväntas i en akademisk uppsats. Dessutom finns konsekventa, felaktiga versaliseringar av nyckelbegrepp mitt i meningar ('Förskola', 'Handlingskompetens', 'Känslor'), vilket star",True
6,formal,gpt-5.6,human_like,False,Hållbar utveckling är ett omfattande område som kan vara svårt att avgränsa och omsätta i förskolans undervisning. Syfte...,AI,85,"Texten följer en extremt standardiserad och välbalanserad mall som är mycket typisk för AI-modeller. Den saknar helt specifika metodologiska detaljer, såsom val av metod eller antal respondenter, vilket riktiga studenter i princip alltid inkluderar i sina abstrakt. Övergångarna och formuleringsvalen ('Syftet med', 'Resultatet visar', 'Studiens slutsats') är mekaniskt uppbyggda och språket saknar d",True
7,formal,gpt-5.6,detector_evasive,False,Studien handlar om miljöundervisning och hållbar utveckling i förskolan. Syftet är att undersöka hur förskollärare beskr...,MÄNNISKA,75,"Texten består av många korta, enkla meningar med en repetitiv struktur. Den saknar den flytande, mer komplexa meningsbyggnad och de avancerade övergångar som AI vanligtvis producerar vid generering av akademiska texter. Den lite hackiga och extremt raka stilen är mycket typisk för en oerfaren studentskribent som försöker vara tydlig och saklig men som ännu inte utvecklat ett fullgott akademiskt fl",False
8,formal,mistral,baseline,False,Denna kandidatuppsats undersöker hur förskolan kan främja handlingskompetens inom hållbar utveckling. Fokus ligger på hu...,AI,95,"Texten uppvisar en mycket mallartad struktur ('Denna uppsats undersöker...', 'Syftet är...', 'Resultaten visar...', 'Uppsatsen belyser därmed...'), vilket är extremt typiskt för AI-genererade sammanfattningar. Dessutom saknas helt specifik information om vilken empirisk metod som använts för att nå resultaten (t.ex. intervjuer, enkäter eller litteraturstudie), vilket en mänsklig student normalt sk",True
9,formal,mistral,human_like,False,Det finns en stark koppling mellan förskolans verksamhet och barns utveckling av handlingskompetens inom hållbar utveckl...,AI,95,"Texten uppvisar en extremt mallartad och förutsägbar struktur som är typisk för AI-genererade texter (Inledning -> Studien visar -> Resultaten indikerar -> Denna uppsats bidrar till). Språket är felfritt men saknar specifik metodologisk förankring, till exempel exakt vilken metod som använts eller urvalsstorlek. Formuleringarna är generiska, strömlinjeformade och saknar den lite mer personliga ell",True
10,formal,mistral,detector_evasive,False,Förskolan spelar en viktig roll för barns handlingskompetens. Det är så brett så jag vet inte vart jag ska börja. Hållba...,MÄNNISKA,95,"Texten innehåller en högst informell och subjektiv mening ('Det är så brett så jag vet inte vart jag ska börja') som bryter helt mot den akademiska stilen, vilket är mycket atypiskt för en AI, som normalt producerar polerad och formell text. Dessutom är meningsbyggnaden extremt huggig, kortfattad och repetitiv. Den saknar helt de avancerade bindeord, det flyt och den komplexa struktur som moderna ",False
11,formal,human,human,True,I uppsatsen kopplas styrdokumentens uppmaning om undervisning kring intersektionalitet med det innehåll som finns i reli...,MÄNNISKA,95,"Texten uppvisar tydliga drag av svenskt studentspråk och oslipad akademisk prosa. Användningen av semikolon som avskiljare i en löpande uppräkning ('kön; sexualitet; socioekonomisk bakgrund och etnicitet') är ett vanligt formfel hos studenter som AI-modeller i regel inte gör. Dessutom är upprepningen av frågeställningarna ('Den första handlade om...', 'Den andra frågan handlade om...') mekanisk oc",True
12,formal,gpt-5.2,baseline,False,"Denna studie undersöker hur intersektionalitet kommer till uttryck i religionsläroböcker för gymnasiet, med fokus på hur...",AI,90,"Texten är språkligt felfri och extremt välstrukturerad, men saknar den personliga eller ibland lätt obalanserade stil som ofta kännetecknar studentuppsatser. Användningen av övergripande metabegrepp och perfekt balanserade uppräkningar känns mycket typisk för AI-genererad akademisk text. Den framstår mer som en generisk, om än skicklig, mall för ett abstrakt snarare än en autentisk text skriven av",True
13,formal,gpt-5.2,human_like,False,"Denna uppsats undersöker hur kön, sexualitet, etnicitet och socioekonomisk bakgrund framställs och samspelar i religions...",AI,85,"Texten är grammatiskt felfri, mycket välstrukturerad och använder akademiska begrepp på ett nästan mallartat och överdrivet polerat sätt ('komplexa, föränderliga och sammanvävda', 'teoretiskt raster'). Den saknar den specifika konkretion som brukar finnas i verkliga studentabstrakt, såsom exakt vilka läroböcker som analyserats eller urvalsstorlek. Det extremt jämna flytet och frånvaron av den lätt",True
14,formal,gpt-5.2,detector_evasive,False,"Den här kandidatuppsatsen handlar om intersektionalitet i gymnasiets religionsläroböcker. Den tar upp kön, sexualitet, e...",MÄNNISKA,85,"Texten utmärks av en extremt upphuggen, repetitiv och styltig meningsbyggnad (t.ex. upprepningarna av 'Jag granskar...', 'Jag läser...', 'De skriver om...'). Standard-AI producerar normalt ett mycket bättre språkligt flyt med mer komplexa meningar och etablerade akademiska bindeord. Denna outvecklade struktur är mycket typisk för en oerfaren mänsklig skribent (student) som kämpar med det akademisk",False
16,formal,gpt-5.6,human_like,False,"Denna studie undersöker hur kön, sexualitet, etnicitet och socioekonomisk bakgrund framställs och samspelar i religionsl...",AI,85,"Texten följer en perfekt, nästan överdrivet steril akademisk mall. En stark indikation på att den är AI-genererad är avsaknaden av specifika detaljer, såsom vilka specifika läroböcker som analyserats eller konkreta empiriska exempel från studien. Istället förlitar sig texten helt på generiska akademiska fraser ('nyanserad förståelse', 'synliggör mångfalden', 'samverkande faktorer') utan att förank",True
17,formal,gpt-5.6,detector_evasive,False,"Den här kandidatuppsatsen undersöker hur kön, sexualitet, etnicitet och socioekonomisk bakgrund framställs i gymnasiets ...",AI,75,"Texten har en mycket repetitiv och uppbruten meningsbyggnad (staccato-stil) där nästan varje mening är kort och inleds med subjekt. Den saknar det naturliga flytet och de komplexa bisatser som ofta kännetecknar mänskligt akademiskt skrivande. Även om grammatiken är felfri, känns strukturen extremt mallartad och mekanisk, vilket starkt indikerar att texten är genererad av en AI som instruerats att ",True
18,formal,mistral,baseline,False,"Denna kandidatuppsats undersöker hur intersektionalitet – det vill säga hur olika maktstrukturer som kön, sexualitet, et...",AI,85,"Texten har en mycket polerad, nästan mallartad akademisk struktur som är typisk för AI. Användningen av ordet 'intersekerar' är en tydlig anglicism (från engelskans 'intersect') som sällan används på svenska, där 'samverkar' eller 'korsar varandra' är standard. Även formuleringen 'reproducerande syn på samhällsstrukturer' känns något mekanisk. Det omedelbara förtydligandet av intersektionalitet i ",True
19,formal,mistral,human_like,False,Denna kandidatuppsats undersöker hur intersektionalitet behandlas i svenska gymnasieböcker i religionskunskap. Fokus lig...,AI,95,"Texten är extremt mallartad och saknar specifika detaljer som normalt finns i riktiga uppsatser, såsom vilka specifika läroböcker som analyserats eller mer konkreta exempel på resultaten. Användningen av övertydliga och symmetriska formuleringar som 'representeras – eller inte representeras' och 'kan – eller inte kan –' är mycket typiska för AI-modeller som strävar efter en balanserad akademisk to",True
20,formal,mistral,detector_evasive,False,Denna kandidatuppsats undersöker hur intersektionalitet behandlas i gymnasiets religionsläroböcker. Fokus ligger på hur ...,AI,95,"Texten kännetecknas av korta, repetitiva meningar och en märkbar brist på syntaktisk variation, vilket är typiskt för AI. Uppräkningen 'kön, sexualitet, etnicitet och socioekonomisk bakgrund' upprepas ordagrant tre gånger, vilket tyder på en mallartad och maskinell generering snarare än ett nyanserat mänskligt skrivande. Övergångarna mellan styckena är extremt standardiserade och saknar den naturl",True
21,formal,human,human,True,Denna uppsats behandlar Paulus syn på lagen vilket är ett mycket omdebatterat område inom paulusforskningen. Frågan ...,MÄNNISKA,95,"Texten innehåller idiomatiska och vardagligt akademiska uttryck som 'hyllmeter', vilket AI sällan använder spontant. Den använder också specifikt fackspråk ('perikop') blandat med typiskt studentikos metatext ('denna relativt korta uppsats', 'Min frågeställning blir då'). Rytmen är naturlig och bär tydliga spår av en mänsklig teologistudent som försöker rama in sitt ämne, snarare än den tillrättal",True
