item_id,register,generator,condition,is_human,text,predicted,confidence,reasoning,correct
11,formal,human,human,True,I uppsatsen kopplas styrdokumentens uppmaning om undervisning kring intersektionalitet med det innehåll som finns i reli...,MÄNNISKA,75,"Texten är formell och strukturerad, men uppvisar mänskliga drag som upprepningar av kategorierna och något otympliga formuleringar ('det i sådana fall sker'). Frågeställningarna presenteras i en monoton serie, vilket är typiskt för en student som skriver ett abstrakt. AI-genererad text brukar vara mer språkligt varierad och flytande. Här känns texten autentiskt akademisk utan att vara mallartad.",True
12,formal,gpt-5.2,baseline,False,"Denna studie undersöker hur intersektionalitet kommer till uttryck i religionsläroböcker för gymnasiet, med fokus på hur...",AI,85,"Texten är mycket välformulerad och mallartad med långa, sammanflätade meningar och upprepade strukturer, särskilt 'hur' i flera led. Den saknar konkreta exempel eller oväntade formuleringar och håller en jämn, nästan för perfekt akademisk ton. Språklig variation och personlig röst är frånvarande, vilket är typiskt för AI-genererad text.",True
13,formal,gpt-5.2,human_like,False,"Denna uppsats undersöker hur kön, sexualitet, etnicitet och socioekonomisk bakgrund framställs och samspelar i religions...",AI,78,"Texten är mycket välformulerad och följer en logisk abstraktstruktur, men saknar språklig variation – alla meningar är långa, utredande och jämnt rytmiska. Formuleringar som 'inte bara X, utan också Y' och 'möjliggör respektive begränsar' samt den sömlösa sammanhållningen utan korta avbrott eller personliga röst gör att den känns mallartad och sannolikt AI-genererad.",True
14,formal,gpt-5.2,detector_evasive,False,"Den här kandidatuppsatsen handlar om intersektionalitet i gymnasiets religionsläroböcker. Den tar upp kön, sexualitet, e...",AI,92,"Texten uppvisar tydliga AI-mönster: korta upprepade meningar, identiska satsstarter som ”Jag granskar” och ”Jag läser”, samt uppradning av kategorier utan variation. Meningsbyggnaden är mekanisk och mallartad snarare än naturligt akademisk. De återkommande konstruktionerna ”för sig” och ”Det kan vara” förstärker intrycket av en genererad text. Innehållet är koherent, men den språkliga monotomin oc",True
15,formal,gpt-5.6,baseline,False,"Denna kandidatuppsats undersöker hur kön, sexualitet, etnicitet och socioekonomisk bakgrund framställs i religionslärobö...",AI,76,"Texten är välskriven och akademiskt korrekt, men följer en tydlig mall med upprepade standardformuleringar som 'Denna kandidatuppsats undersöker', 'Syftet är att' och 'Uppsatsen betonar'. Språklig variation är låg, satsbygget är jämnt och förutsägbart, och det saknas personliga eller fältmässigt specifika nyanser som ofta präglar mänskliga abstrakt.",True
16,formal,gpt-5.6,human_like,False,"Denna studie undersöker hur kön, sexualitet, etnicitet och socioekonomisk bakgrund framställs och samspelar i religionsl...",AI,78,"Texten är välstrukturerad och följer en tydlig mall: syfte, metod, resultat, slutsats. Språket är formellt och korrekt men saknar personliga eller specifika detaljer, som referenser till enskilda läroböcker eller författare. Formuleringar som 'syftet är att synliggöra' och 'analysen visar' är typiska för AI-genererad akademisk text. Variationen i meningsbyggnad är begränsad, och texten känns gener",True
17,formal,gpt-5.6,detector_evasive,False,"Den här kandidatuppsatsen undersöker hur kön, sexualitet, etnicitet och socioekonomisk bakgrund framställs i gymnasiets ...",AI,85,"Texten är mycket strukturerad och repetitiv, med korta likformiga meningar och upprepningar av nyckelbegrepp. Den saknar språklig variation och personlig prägel, vilket är typiskt för AI-genererat akademiskt skrivande. Även om den är formellt korrekt känns den mallartad och saknar djupare analys eller nyanser, vilket gör den mindre autentisk för en mänsklig kandidatuppsats.",True
18,formal,mistral,baseline,False,"Denna kandidatuppsats undersöker hur intersektionalitet – det vill säga hur olika maktstrukturer som kön, sexualitet, et...",AI,75,"Texten är strukturerad och korrekt men följer en tydlig trestegsmall: syfte, metod, implikationer. Språket innehåller anglicismen 'intersekerar' (av engelskans intersect), vilket är ovanligt i svensk akademisk text. Formuleringar som 'Resultaten kan ge insikter' är vaga och generiska, typiska för AI-genererade abstrakt. En mänsklig författare skulle sannolikt nämna specifika läroböcker eller mer k",True
19,formal,mistral,human_like,False,Denna kandidatuppsats undersöker hur intersektionalitet behandlas i svenska gymnasieböcker i religionskunskap. Fokus lig...,AI,88,"Texten följer en tydlig mall med upprepade meningsinledningar som ”Denna kandidatuppsats”, ”Studien utgår”, ”Resultaten visar” och ”Sammanfattningsvis”. Språket är generellt och formaliserat utan personliga eller specifika formuleringar. Variationen i meningsbyggnad är låg, och satsbyggnaden känns förutsägbar. Även om innehållet är akademiskt korrekt saknas en naturlig rytm och nyansering, vilket ",True
20,formal,mistral,detector_evasive,False,Denna kandidatuppsats undersöker hur intersektionalitet behandlas i gymnasiets religionsläroböcker. Fokus ligger på hur ...,AI,92,"Texten är mallartad med tydliga upprepningar av samma kategorier och liknande meningskonstruktioner. Meningarna är korta och följer ett förutsägbart mönster, med fraser som 'Detta kan' och 'Detta skulle' upprepade. Innehållet är generiskt och saknar konkreta exempel, källor eller nyanserad diskussion. Strukturen känns akademiskt imiterad snarare än autentiskt utforskande, vilket är typiskt för AI-",True
21,formal,human,human,True,Denna uppsats behandlar Paulus syn på lagen vilket är ett mycket omdebatterat område inom paulusforskningen. Frågan ...,MÄNNISKA,78,"Abstraktet uppvisar en naturlig akademisk språkdräkt med varierad meningsbyggnad och ämnesspecifika formuleringar som 'paulusforskningen', 'perikop' och 'hyllmeter'. Det finns en tydlig personlig röst med 'jag' och 'min frågeställning', vilket är vanligt i studentuppsatser. Textens struktur följer logiskt från ämnesöversikt till avgränsning och forskningsfråga, utan mallartade upprepningar eller g",True
22,formal,gpt-5.2,baseline,False,Denna uppsats undersöker Paulus syn på lagen i Rom 3:21–31 och hur texten positionerar lagen i relation till rättfärdigg...,AI,72,"Texten är stilistiskt jämn och mallartad med en tydlig uppräkning av punkter, vilket är vanligt i AI-genererade sammanfattningar. Den saknar personliga variationer och känns nästan för strukturerad med standardfraser som 'sammanhåller flera påståenden'. Den ovanliga genitivformen 'Paulus’' liknar en engelsk konstruktion som kan tyda på maskinöversättning. Samtidigt är innehållet akademiskt korrekt",True
23,formal,gpt-5.2,human_like,False,"Denna uppsats undersöker Paulus lagsyn i Rom 3:21–31, en av Romarbrevets mest programatiska texter, där Paulus samtidigt...",MÄNNISKA,68,"Texten är akademiskt hållen och väldisponerad, men innehåller ett stavfel (""programatiska"") och en nyanserad diskussion som känns personligt bearbetad. Meningsbyggnaden varierar och de teologiska distinktionerna presenteras med exempel snarare än schabloner. Även om strukturen är tydlig, upplevs språket som autentiskt snarare än mallartat, vilket talar för mänsklig författare.",False
24,formal,gpt-5.2,detector_evasive,False,I denna uppsats behandlar jag Paulus lagsyn i Rom 3:21-31. Jag läser texten nära och jag sätter den i samtal med paulusf...,AI,85,"Texten uppvisar tydliga drag av AI-generering: upprepade konstruktioner ('Han talar om', 'Det gäller'), korta parataktiska meningar, brist på variation, samt onaturliga formuleringar som 'läser texten nära' och 'Dels en del' med punkt. Namnet 'Sander' genomgående istället för 'Sanders' samt avsaknad av idiomatisk svenska gör att den känns mallartad snarare än autentiskt akademisk.",True
25,formal,gpt-5.6,baseline,False,Denna kandidatuppsats undersöker Paulus syn på lagen i Romarbrevet 3:21–31. Syftet är att analysera hur Paulus beskriver...,MÄNNISKA,50,"{""classification"": ""MÄNNISKA"", ""confidence"": 65, ""reasoning"": ""Texten är formellt och strukturerad men känns inte mekaniskt genererad. Den innehåller specifika exegetiska iakttagelser, medvetna koppli",False
26,formal,gpt-5.6,human_like,False,Denna uppsats undersöker Paulus syn på lagen i Romarbrevet 3:21–31. Textavsnittet är centralt för förståelsen av relatio...,AI,75,"Texten är mycket homogen i meningsbyggnad och följer en tydlig mall: bakgrund, syfte, metod, resultat och slutsats. Den saknar personliga variationer och idiomatiska överraskningar, samtidigt som den radar upp sju forskarnamn, vilket är mer karaktäristiskt för en AI-sammanfattning än för ett mänskligt abstrakt. Fraserna är korrekta men lätt generiska.",True
27,formal,gpt-5.6,detector_evasive,False,Denna uppsats undersöker Paulus lagsyn i Rom 3:21–31. Syftet är att klargöra vad Paulus menar med lagen och hur lagen hö...,AI,72,"Texten är tydligt strukturerad och följer en mall för akademiska abstrakt, med korta, likformiga meningar och upprepad rytm. Uppräkningen av forskare är katalogartad och saknar språklig variation. Formuleringar som 'Denna uppsats undersöker' och 'Studien visar' är typiska för AI-genererad text, och det finns inga personliga eller diskursiva drag som är vanliga hos mänskliga författare.",True
28,formal,mistral,baseline,False,"Paulus lagsyn i Rom 3:21-31

I Rom 3:21-31 utvecklar Paulus sin syn på lagen och dess roll i Guds rättfärdiggörande av m...",AI,88,"Texten är språkligt korrekt och strukturerad men saknar akademisk skärpa och personlig forskningsröst. Uppräkningen av forskare blir mallartad, och formuleringar som 'sammanfattningsvis visar' känns generiska. Stavningen 'Sander' (i stället för Sanders) och avsaknaden av exegetiska detaljer eller nyanser tyder på AI-genererad text snarare än en mänsklig kandidatuppsatsförfattare.",True
29,formal,mistral,human_like,False,"Paulus lagsyn i Rom 3:21–31

I Romarbrevet 3:21–31 framträder en central del av Paulus teologi där han diskuterar relati...",AI,90,"Texten är mallartad och generisk, med tydlig stegvis struktur och uppräkning av forskare utan analytisk fördjupning. Formuleringar som 'central i teologiska debatter' är klichéartade. Språklig variation är låg; lagen, Paulus och rättfärdighet upprepas utan nyans. Namnet 'Ben C. Ware' verkar vara fabricerat av AI, eftersom kända Paulusforskare har andra namn. Mänskliga abstrakt brukar innehålla mer",True
30,formal,mistral,detector_evasive,False,Paulus lagsyn i Rom 3:21-31 har varit föremål för omfattande debatt inom paulusforskning. Verserna behandlar relationen ...,AI,88,"Texten är mallartad med korta, repetitiva meningar och upprepade nyckeltermer. Sista stycket kommenterar sin egen stil ('Texten är kort och konkret'), vilket är ovanligt i ett mänskligt abstrakt. Strukturen är stereotyp och saknar språklig variation.",True
31,formal,human,human,True,Ämnet för denna undersökning är de teologiska perspektiven runt två gudomligförklarade kungar i det forntida Mesopotamie...,MÄNNISKA,75,"Texten uppvisar vardagliga och personliga formuleringar som 'spretiga', 'skissa fram en bild' och 'ganska', vilket är typiskt för en mänsklig skribent. Den har också en medvetenhet om uppsatsens begränsningar och en något stolpig menighet som 'ser ut på så sätt att', vilket känns autentiskt akademiskt snarare än AI-genererat. Samtidigt är strukturen tydlig och logisk, men inte överdrivet mallartad",True
32,formal,gpt-5.2,baseline,False,Uppsatsen behandlar fenomenet gudomligförklaring av kungar i det forntida Mesopotamien och undersöker hur kungamakt teol...,AI,85,"Texten är välstrukturerad och sammanhållen men saknar personlig akademisk variation. Upprepningar av begrepp som 'gudomlig' och 'gudomligförklaring', jämna långa meningar samt treledade uppräkningar ('legitimering, stabilisering och förstärkning') ger ett mallartat intryck. Avsaknaden av oväntade avbrott eller subjektiva reflektioner gör att den känns AI-genererad snarare än mänskligt skriven.",True
33,formal,gpt-5.2,human_like,False,Denna uppsats undersöker fenomenet gudomligförklaring av kungar i det forntida Mesopotamien och vilka teologiska förestä...,AI,72,"Texten är mycket välstrukturerad och följer en tydlig akademisk mall med jämn rytm och abstrakta nominaliseringar. Formuleringar som 'diskursiv och rituell process' och 'teologiskt språk för politisk centralisering' känns generiska och polerade. Det saknas personliga variationer och konkreta exempel, vilket gör att texten uppfattas som AI-genererad snarare än mänskligt författad.",True
34,formal,gpt-5.2,detector_evasive,False,Den här uppsatsen handlar om Mesopotamiens gudomligförklarade kungar. Den gör en undersökning av teologiska perspektiv p...,AI,82,"Texten är mycket repetitiv med upprepade begrepp och fraser, exempelvis 'gudomligförklaring' och 'Jag vill'. Meningarna är korta och följer en mallartad struktur. Vissa formuleringar som 'Också han får dingir' känns onaturliga. Avsaknaden av personlig röst och variation, samt den mekaniska sammanfattningen i slutet, tyder på AI-genererad text. Den akademiska tonen är korrekt men tunn, och texten h",True
35,formal,gpt-5.6,baseline,False,Denna kandidatuppsats undersöker gudomligförklaringen av två kungar i det forntida Mesopotamien med fokus på de teologis...,AI,75,"Texten är välskriven och akademisk men följer en tydlig mall med upprepade standardfraser som 'inte enbart...utan också', 'därmed' och 'sammanflätade'. Meningarna är jämna och saknar personliga variationer, vilket är typiskt för AI-genererad text. Innehållet är informativt men generiskt sammanfattande, utan konkreta detaljer eller oväntade formuleringar.",True
36,formal,gpt-5.6,human_like,False,"Denna uppsats undersöker gudomligförklaringen av två kungar i det forntida Mesopotamien, med fokus på hur deras gudomlig...",AI,82,"Texten är välformulerad men följer en tydlig mall med generiska akademiska fraser: 'Denna uppsats undersöker', 'Genom en analys', 'Undersökningen visar', 'Uppsatsen argumenterar', 'Studien bidrar'. Den saknar konkreta empiriska detaljer, namn på kungarna eller specifika texter, och har låg lexikalisk variation med upprepningar av 'gudomlig'. Meningsbyggnaden är jämn och opersonlig, vilket är typis",True
37,formal,gpt-5.6,detector_evasive,False,Denna uppsats undersöker två gudomligförklarade kungar i det forntida Mesopotamien: Naram-Sin av Akkad och Shulgi av Ur....,AI,78,"Texten är mycket strukturerad och följer en tydlig akademisk mall: syfte, källmaterial, analys och slutsats. Meningarna är korta och enhetliga, med upprepningar av centrala begrepp som 'gudomligförklaring'. Språklig variation och personliga formuleringar saknas, vilket är typiskt för AI-genererad text.",True
38,formal,mistral,baseline,False,"Den här kandidatuppsatsen undersöker den teologiska betydelsen av gudomligförklaring inom det forntida Mesopotamien, med...",AI,78,"Texten är välstrukturerad men följer en repetitiv och mallartad akademisk mall med fraser som 'Studiens utgångspunkt är' och 'Uppsatsen belyser'. Den är generisk, saknar konkreta exempel eller specifika kungliga namn, och upprepar samma tes med variationer. Språklig variation och personliga formuleringar saknas, vilket gör att den känns AI-genererad snarare än mänskligt akademisk.",True
39,formal,mistral,human_like,False,Denna uppsats undersöker den teologiska betydelsen av gudomligförklaring hos två mesopotamiska kungar under det forntida...,AI,85,"Texten är välstrukturerad men mallartad, med generiska akademiska fraser och låg variation. Upprepningar som 'mesopotamiska kungar under det forntida Mesopotamien' och 'gudomligförklaring' används ofta. Meningsbyggnaden är jämn och följer en förutsägbar disposition: syfte, metod, fall, resultat. Saknar specifika detaljer, namn på kungar eller källtexter, vilket gör att den känns ytlig och AI-gener",True
40,formal,mistral,detector_evasive,False,Denna uppsats undersöker de teologiska perspektiven på gudomligförklaring av kungar i det forntida Mesopotamien. Fokus l...,AI,88,"Texten är välstrukturerad men följer en tydlig mall med korta, repetitiva meningar. Språklig variation är låg; formuleringar som 'Uppsatsen undersöker', 'Fokus ligger på' och 'Slutsatsen är att' upprepas stereotypt. Akademisk autenticitet saknas till viss del, då resonemang framförs rakt på sak utan nyanser eller analyserande kopplingar. Mönstret med att presentera två kungar i separata stycken oc",True
41,formal,human,human,True,Denna studie syftar till att undersöka vad blivande lärare och aktiva lärare har för attityder tillskolavslutning och hö...,MÄNNISKA,80,"Texten innehåller flera språkliga fel och ihopskrivningar som 'tillskolavslutning', 'medkonfessionella' och 'sekulariseringeni', samt ett felaktigt semikolon i 'sekulär; traditionsbunden'. Dessa brister tyder på mänsklig slarv snarare än AI, som vanligtvis genererar korrekt svenska. Innehållet följer en akademisk struktur men är inte för polerad, och formuleringarna känns autentiskt mänskliga i si",True
42,formal,gpt-5.2,baseline,False,"Denna studie undersöker kyrkans roll som plats för skolavslutningar och annat högtidsfirande i svensk skola, med särskil...",AI,85,"Abstraktet följer en mycket symmetrisk och mallartad struktur med typiska AI-övergångar: 'mot denna bakgrund', 'vidare uppmärksammas', 'sammantaget bidrar'. Språklig variation är låg och formuleringarna är genomgående abstrakta utan konkreta metodval eller detaljer. Texten saknar personliga avtryck och känns genererad utifrån en punktlista, snarare än skriven av en enskild forskare med egen röst. ",True
43,formal,gpt-5.2,human_like,False,Denna studie tar sin utgångspunkt i den återkommande frågan om kyrkans roll vid skolavslutningar och andra högtidsfirand...,MÄNNISKA,72,"Texten uppvisar en naturlig och nyanserad akademisk stil med varierad meningsbyggnad och specifika exempel (psalmsång, bön, välsignelse) som förankrar abstraktet i ett konkret forskningsunderlag. Balansen mellan pragmatiska och principiella perspektiv, samt skillnaden mellan lärare och lärarstudenter, ger intryck av empiriskt grundad analys snarare än en mallartad sammanfattning. Vissa formella fr",False
44,formal,gpt-5.2,detector_evasive,False,Studien handlar om Kyrkan som plats vid skolavslutningar? Den tar upp hur lärare och lärarstudenter ser på kyrkovistelse...,AI,78,"Texten är mallartad med upprepade formuleringar som 'tar upp' och 'fokus ligger på'. Meningarna är korta och likformiga, med låg språklig variation och få naturliga akademiska omskrivningar. Strukturen är väldigt systematisk men mekanisk, vilket är typiskt för AI-genererad text snarare än en mänsklig kandidatuppsatsskrivare.",True
45,formal,gpt-5.6,baseline,False,Denna studie undersöker lärares och lärarstudenters attityder till att förlägga skolavslutningar och andra högtidsfirand...,MÄNNISKA,82,"Texten uppvisar naturlig språklig variation och nyanserade formuleringar, exempelvis 'traditionsbärande' och 'gränsdragningar'. Meningsbyggnaden är varierad med komplexa satser som flyter väl. Den akademiska tonen känns autentisk och strukturerad snarare än mallartad, utan typiska AI-fraser eller upprepningar.",False
46,formal,gpt-5.6,human_like,False,Denna studie behandlar lärares och lärarstudenters attityder till att förlägga skolavslutningar och andra högtidsfirande...,AI,72,"Texten är välstrukturerad men mallartad med typiska akademiska klichéer och en jämn, opersonlig rytm. Den saknar konkreta metodval, data eller specifika formuleringar som skulle ge en mänsklig röst. Generiska fraser som 'Sammantaget synliggör studien' och 'Resultatet pekar på behovet' följer ett förutsägbart mönster, vilket är vanligt i AI-genererade abstrakt.",True
47,formal,gpt-5.6,detector_evasive,False,Denna studie behandlar lärare och lärarstudenters attityder till kyrkovistelse vid skolavslutningar och högtidsfirande. ...,AI,78,"Texten är mallartad och upprepar samma struktur med korta satser som inleds med ”Studien…” eller ”Skolavslutningar…”. Formuleringar som ”bidrar till en ökad förståelse” och ”för vissa … för andra …” är typiska för AI-genererade texter. Sammanhanget saknar dessutom konkreta metod- och resultatuppgifter, vilket gör abstraktet generiskt snarare än autentiskt akademiskt.",True
48,formal,mistral,baseline,False,Den här kandidatuppsatsen undersöker lärare och lärarstudenters attityder gentemot kyrkans roll vid skolavslutningar sam...,AI,85,"Texten är välstrukturerad men följer en stereotyp abstraktmall med upprepade metadiskursiva fraser som 'Uppsatsen belyser', 'Resultaten visar' och 'Slutsatsen pekar'. Språklig variation är låg och formuleringarna är generiska utan specifika detaljer eller personlig röst. Mönstret med tydliga styckesinledningar och sammanfattande klyschor är typiskt för AI-genererad akademisk text.",True
49,formal,mistral,human_like,False,"Denna kandidatuppsats undersöker hur lärare och lärarstudenter förhåller sig till kyrkans roll vid skolavslutningar, med...",AI,78,"Texten är formellt korrekt men mallartad, med generiska formuleringar som 'traditioner möter moderna värderingar' och en avsaknad av specifika detaljer. Den är slätstruken och balanserad, vilket är typiskt för AI-genererad akademisk text. Abstraktet saknar en personlig röst och är vagt kring metod och resultat, samt innehåller ett avslutande stycke som mer liknar en metareflektion än ett abstrakt.",True
50,formal,mistral,detector_evasive,False,Den här uppsatsen undersöker lärare och lärarstudenters attityder gentemot kyrkan som plats vid skolavslutningar. Studie...,AI,72,"Texten följer en tydlig mall med korta, upprepande meningar och generiska formuleringar. Nyckelord som 'kyrkan' och 'konfessionella inslag' återkommer utan variation, och styckena saknar specifika detaljer eller personlig prägel. Meningsbyggnaden är monoton, vilket är typiskt för AI-genererad akademisk text snarare än ett mänskligt författat abstrakt.",True
51,formal,human,human,True,En stor del av Sveriges bebyggelse har byggts mellan 1965 och 1974 eftersom det rådde stor bostadsbrist i Sverige. Reger...,MÄNNISKA,82,"Texten uppvisar flera språkliga egenheter och formuleringar som känns mänskliga snarare än AI-genererade: upprepningar som 'byggdes ... bygga' och 'vara med och medverka', pluralformen 'bebyggelser' samt ovanliga uttryck som 'reducera tiden för framställande' och 'det eventuella området'. Strukturen är lätt osammanhängande och saknar den polerade, mallartade logik som typiska AI-texter har. Samman",True
52,formal,gpt-5.2,baseline,False,"Denna studie undersöker hur bygglovsprocessen kan effektiviseras vid ändringar av kulturhistoriskt värdefull bebyggelse,...",MÄNNISKA,65,"Texten är välformulerad och akademisk med naturlig variation i meningsbyggnad, ämnesspecifika begrepp och konkreta referenser till fallstudien. Den uppvisar inte typiska AI-mönster som upprepningar eller generiska formuleringar, utan känns som en medvetet komponerad sammanfattning av en kandidatuppsats.",False
53,formal,gpt-5.2,human_like,False,"Denna studie undersöker hur bygglovsprocessen kan effektiviseras vid ändringar av kulturhistoriskt värdefull bebyggelse,...",AI,65,"Texten är välskriven och akademisk men saknar personlig variation. Meningarna är jämna, upprepningar som 'tydlig' och 'samordnad' återkommer, och formuleringarna är generiska. Det finns inga tveksamheter eller specifika detaljer som avslöjar mänsklig författare. Abstraktet följer en mall med typiska övergångsfraser.",True
54,formal,gpt-5.2,detector_evasive,False,Den här kandidatuppsatsen handlar om effektivisering av bygglovsprocessen gällande ändring av kulturhistoriskt värdefull...,AI,92,"Texten är mallartad och upprepande med korta likartade meningar som inleds med 'Det gäller' eller 'Den beskriver'. Språklig variation och naturlig akademisk flyt saknas. Formuleringarna är generella, entoniga och följer ett tydligt schema, vilket är typiskt för AI-genererad text snarare än en mänsklig uppsatsförfattares variation.",True
55,formal,gpt-5.6,baseline,False,Denna studie undersöker hur bygglovsprocessen vid ändring av kulturhistoriskt värdefull bebyggelse kan effektiviseras ut...,AI,75,"Texten är välskriven och strukturerad, men följer en tydlig mall med symmetriska motsatspar som 'otydliga underlag' kontra 'tidig dialog'. Meningsbyggnaden är jämn och varierar lite, utan personliga eller ämnesspecifika formuleringar. Avsaknaden av språkliga ofullkomligheter och den närmast klichéartade akademiska sammanfattningen gör att den känns AI-genererad snarare än mänskligt skriven.",True
56,formal,gpt-5.6,human_like,False,Denna kandidatuppsats undersöker hur bygglovsprocessen vid ändring av kulturhistoriskt värdefull bebyggelse kan effektiv...,AI,75,"Texten är välstrukturerad och följer en tydlig mall med upprepade treledade konstruktioner och jämna, balanserade meningar. Den saknar personliga eller oväntade formuleringar och känns nästan för polerad för att vara ett mänskligt utkast. Innehållet är relevant och akademiskt, men formen är för förutsägbar och systematiskt uppbyggd, vilket tyder på AI-generering.",True
57,formal,gpt-5.6,detector_evasive,False,Denna kandidatuppsats behandlar hur bygglovsprocessen kan bli mer effektiv vid ändring av kulturhistoriskt värdefull beb...,AI,85,"Texten är mycket strukturerad och mallartad med korta, jämna meningar och upprepade formuleringar som 'kulturhistoriskt värdefull' och 'bygglovsprocessen'. Den följer en tydlig disposition utan personliga uttryck eller språkliga variationer. Abstraktet känns generiskt akademiskt, nästan för polerat för en mänsklig student. Specifika detaljer som 'Gavlegårdarna' och 'Nya Nordostprojektet' integrera",True
