Title,cosine_similarity
Treåringars matvanor; fysiska aktivitet; samt Body Mass Index i Västerbotten: I relation till amningsduration och familjekonstellation,0.7553583
Kvotflyktingar i Sverige: En kvalitativ studie om arbete och samverkan inom flyktingmottagande,0.80908734
En ny arbetsmarknadspolitik,0.8208281
Kommunikationspolicyn: En studie av svenska offentliga organisationers kommunikationspolicys med utgångspunkt i samtida forskningsperspektiv,0.74461883
Att arbeta integrerat med asylbarn i allmän förskola: En kvalitativ studie baserad på lärarintervjuer,0.85079795
"""Men det här är ju kvinnogöra"": En studie om hur lärare ser på och praktiserar jämställdhet och genus i HKK",0.7627326
Hur blev det med hälsan?: En kvalitativ studie om elevers syn på hälsa i ämnet Idrott och hälsa i årskurs nio.,0.9253841
Handledningsprocesser i Medarbetarsamtalet,0.809455
Drömmen om ett arbete: En undersökning om anställningsbarhet i förhållande till personlighet och sökbeteende,0.86589146
Att vara syskon eller partner till en person med ätstörningsproblematik,0.8708835
Kalmar - ett platsvarumärke i skuggan av Öland och Glasriket: En studie om destinationsutveckling,0.82381177
Användandet av miljöledningssystem och gröna nyckeltal: – en studie av drivkrafter hos mindre företag,0.7671919
Principalansvaret för vårdnadshavare: Föräldrars skadeståndsansvar för skada vållad av barn,0.64208984
Fytoremediering med perenn solros i åkerjord,0.5868609
Videokompression och användarnytta,0.77508354
Mer lättläst: Påbyggnad av ett automatiskt omskrivningsverktyg till lätt svenska,0.8234769
"""Jag tror inte han är där än; alltså rent språkligt"": Gymnasielärares beskrivningar av och attityder till förortssvenska och förortsslang",0.8672206
Eventbubblan i syd: En studie av Film i Skånes eventverksamhet,0.92086184
Vad är det för vits med humor i vården?,0.9064542
Äldre och ensamhet: en kvalitativ studie om ensamhet bland äldre boende i eget hem och på servicehus,0.91257346
PRO i Österåkers kommun: en studie över PRO: s roll inom äldreomsorgen,0.82198024
Är en skola för alla bra för alla? - ur elevperspektiv,0.606323
Dom vill ju spela så då spelar vi!: En belysande studie av faktorer som påverkar läraren vid planeringen av unervisningen i estetisk verksamhet,0.90410644
Finansiell riskredovisning,0.5414221
Differentiering – en möjlighet att möta elevers olika förutsättningar och behov,0.76362765
Metoder vid implementation av affärssystem: en studie om anpassning,0.68939275
"2006 (Swedish)Independent thesis Basic level (degree of Bachelor), 10 credits / 15 HE creditsStudent thesis",0.8025428
"Ingen kan göra allt, men alla kan göra något – en studie kring pedagogers uppfattning om sin kompetens i att möta barn i sorg",0.66041136
2005 (Swedish)Independent thesis Basic level (degree of Bachelor)Student thesis,0.8092792
2002 (Swedish)Independent thesis Basic level (degree of Bachelor)Student thesisAlternative title,0.87840074
Från Hakkaribergen till Orans kust: en jämförelse mellan genrerna raweh och rai,0.5090229
Läroplanens konkreta spår i det pedagogiska arbetet,0.72179425
Balettmapp Kungliga Operan: Operahusens design och arkitektur,0.75742054
Vidareutveckling av informationssystem: Vilka olika aktiviteter går att identifiera i VAD-fasen?,0.70946383
En jämförelse mellan materiella investeringar och investeringar i kompetensutveckling,0.8323627
Datakvalitetsverktyg i datalager: Hur hanterar datakvalitetsverktyg datakvalitetsfaktorer?,0.78245175
Internetpoker: En studie i köpbeteendet hos pokerproffs,0.84605193
Aktiemarknadens effektivitet: En studie av effektiviteten på den svenska aktiemarknaden i samband med kvartalsrapporter,0.8500482
En studie av inbyggda brandväggar: Microsoft XP och Red Hat Linux,0.8414388
Affärsrelationer vid elektronisk handel,0.838091
Integration på två arbetsplatser,0.63976824
Innan den strukturella differentieringens tidevarv,0.8039101
Vad orsakar ilska?,0.81560165
Har utlandsadopterade barn språkproblem?: En undersökning om vad föräldrar och pedagoger anser,0.891776
Etableringsstrategier på arbetsmarknaden: En intervjustudie av unga akademiker två år efter examen,0.8047197
Matematik för alla?: Hur lärare arbetar med individualisering,0.8675196
Effekten av varumärkes beskrivning på studenters attityd kring värdering och ägande av produkter,0.8310044
Transkulturell omvårdnad,0.7570511
Om personalförmåner motiverar de anställda,0.8254458
JÄVLAR ANAMMA! EN STUDIE OM VÄGEN UT UR MISSBRUK / THE SPIRIT WITHIN. A STUDY ON THE WAY OUT OF DRUGADDICTION,0.8111707
Koordination och organisation: - två viktiga begrepp vid skapandet av en innehållsrik hemsida för kommunala myndigheter,0.70244586
KommunistJesus och Varumärke: Talet om Che Guevara,0.671796
"Lärande på elevers villkor: En studie om lärande på omvårdnadsprogrammet, med fokus på medicinsk grundkurs",0.8978544
Sjuksköterskan och döden,0.9110149
Damtidningar: ett behov?: En studie om återköp,0.8627143
Anmälningsskyldighet för kuratorer på ungdomsmottagningar: en studie i hur ett urval kuratorer på ungdomsmottagningar förhåller sig i sitt möte med barn under 15 år som är sexuellt aktiva,0.8627666
Sexualundervisning på särgymnasiet,0.879222
En studie om flickor och kvinnor på elektrikerutbildningen,0.9074657
Ingen rädder för vargen?: En kvantitativ innehållsanalys av tre tidningstyper med avseende på rapporteringen om varg,0.76850796
Pappersmakulatur vid Bobergs Tryckeri AB - orsaker och förbättringsförslag,0.8699812
Balanserat styrkort i primärvården: En fallstudie om styrning med balanserat styrkort på KvaLita Närsjukvård AB,0.67870486
Ickeverbal kommunikation: Hur kontakt kan skapas med demensdrabbade genom beröring och genom musik,0.89417744
Vad är dyskalkyli?: En teoretisk-praktisk studie av dyskalkyli i skolan och om det är möjligt att bli hjälpt?,0.7936472
"Andersson, Anna-Karin",0.7358978
Verksamhetsanalys vid ett snickeriföretag – behov av organisationsanpassning vid expansion,0.7495358
Etik och ansvar. Sjuksköterskans upplevelse av inre etiskt ansvar i omvårdnaden,0.90751183
"Andersson, Annika",0.7351334
Sjuksköterskans upplevelser efter hot och våld i somatisk vård: en litteraturstudie,0.8737978
Kan iranska aktörer påverkas?: USA:s förmåga till strategiskt inflytande ur ett fältperspektiv,0.7965853
"Andersson, Bodil",0.67883074
Svårigheter i mötet mellan svensk sjukvårdspersonal och personer med invandrarbakgrund: en litteraturstudie,0.69537127
Faktorer som kan påverka samarbetet mellan användare och systemutvecklare,0.8595685
Att vara eller inte vara: styrs uttaget av föräldraledighet av föreställningar eller faktiska förhållanden?,0.7618811
Organiserat samarbete mellan lärare och kollegor inom IKT-baserad distansundervisning,0.7916722
Är granskningen av 90-kontoinnehavare tillräcklig: Kritisk granskning av SFI:s rutiner,0.85880935
"Andersson, Caroline",0.33868724
Upplevelser av interaktionen mellan klient och socialsekreterare -sett ur ett maktperspektiv,0.8000399
Personalens uppfattning om och möjlighet att påverka måltidernas innehåll i en förskola,0.8830159
Att drabbas av prostatacancer: Männens upplevelser av sjukdomen,0.7492091
Lek en livsnödvändighet: Tänkande om lek i grundskolan och träningsskolan,0.9206612
Inlärningsstilar - ett sätt att individanpassa undervisningen?,0.6296974
Framgångsfaktorer bakom gerillakrigföring,0.7396602
Straff- och offentligrättsliga legalitetsprincipen,0.6846857
Utveckling av ett företags marknadskommunikation med informationsteknik,0.7664689
Den ekologiska utvecklingen av Motala ström samt dess förutsättningar,0.69730145
Evaluering av neurala nätverk för en fotbollsspelande mobil robot,0.7191844
Stickrädsla- En kvalitativ studie om sjuksköterskans omvårdnad av patienter med stickrädsla,0.8595085
Frivillig information i delårsrapporter: Förekomsten av frivilligt offentliggjord information i delårsrapporter hos tio aktiebolag noterade på OMX Stockholmsbörsen,0.59725374
Uppföljningsarbetet av efterkalkyler på Portsystem 2000 AB,0.76659346
En jämförelse av olika kommunikationstekniker och systemarkitekturiska lösningar vid uppbyggnad av nätverk i naturen,0.68585443
Slöja i skolan?,0.8934907
Informationens betydelse i den preoperativa vården,0.9204536
You´ve got m@il: en studie om sambandet mellan e-post och effektiv kommunikation i en IT-intensiv organisation,0.81420887
Hur den förändrade sexualiteten kan påverka mannens självbild och relationer efter behandling av prostatacancer,0.9108143
"Andersson, Helena",0.7896968
Fysisk beröring för människans välbefinnande?,0.7330147
”Man kan vara sjuk och frisk samma dag”: En studie av psykiskt störda lagöverträdares rättsliga ställning,0.67253697
Det moderna arbetslivets krav ur ett vuxenutvecklingspsykologiskt perspektiv,0.84809244
Har Försvarsmakten behov av simuleringssystem för logistik?,0.6305078
En undersökning om perspektivet på Islam i tre nyhetsprogram,0.86645484
"Andersson, Jennie",0.8386123
Medarbetarnas upplvelse av gruppdialogen enligt Amforas samtalsmodell,0.7920512
Daglig fysisk aktivitet för elever – en utmaning för alla lärare i grundskolan,0.8988534
Gymnasiematematik på distans: Varför så många avbryter sina distansstudier i matematik,0.751971
Argument för och emot privat sjukvård,0.3308295
Hur budgeterar gaseller?: En studie om tillväxtens påverkan på budgetering i gasellföretag,0.6937498
Teambuilding: En analys av den svenska marknaden ur ett konsultperspektiv,0.5556963
Datorstödd musikproduktion och tyst kunnande: En studie i design för användbarhet,0.58288383
Stöd vid övervikt och fetma,0.93919027
Lageroptimering med hjälp av datautvinning ur datalager,0.5951083
"Andersson, Jonas",0.256232
"Utvärdering av Malaria Antigen ELISA kit för diagnostik av malaria vid Christian Medical College and Hospital i Vellore, Indien.: en jämförande studie mellan Quantitative buffy coat och enzyme-linked immunosorbent assays (ELISA) metodik",0.57140875
Uppmuntrar läroboken i matematik eleverna till att tänka självständigt?,0.84610915
"Palliativ vård Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.7732614
Säkerhetskapital En del av det Intellektuella Kapitalet,0.83585715
Innan den strukturella differentieringens tidevarv,0.79326165
"Matematik för alla?: Hur lärare arbetar med individualisering Alén, Leif",0.83413494
"Effekten av varumärkes beskrivning på studenters attityd kring värdering och ägande av produkter Blekinge Institute of Technology, School of Management.",0.8201678
"Ickeverbal kommunikation: Hur kontakt kan skapas med demensdrabbade genom beröring och genom musik Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.85991883
Varför team? En fallstudie på tre företag.,0.7015872
Kartläggning och utvärdering av utbildningar: en svaghet i företag?,0.6554904
Kan iranska aktörer påverkas?: USA:s förmåga till strategiskt inflytande ur ett fältperspektiv Swedish National Defence College.,0.8249078
Inställningar till självläkning: - en studie av diskurser kring beroendeproblematik,0.6763517
"Svårigheter i mötet mellan svensk sjukvårdspersonal och personer med invandrarbakgrund: en litteraturstudie Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.7516359
"Organiserat samarbete mellan lärare och kollegor inom IKT-baserad distansundervisning Blekinge Institute of Technology, School of Management. Blekinge Institute of Technology, School of Management.",0.80415285
”Ett papper som hamnar någonstans?” En kvalitativ undersökning om åtgärdsprogram i förskolan,0.82415926
"Upplevelser av interaktionen mellan klient och socialsekreterare -sett ur ett maktperspektiv Blekinge Institute of Technology, School of Management. Blekinge Institute of Technology, School of Management.",0.7922253
"Att drabbas av prostatacancer: Männens upplevelser av sjukdomen Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.79740494
"Lek en livsnödvändighet: Tänkande om lek i grundskolan och träningsskolan Wiss Kvist, Ann-Christin",0.9241906
Framgångsfaktorer bakom gerillakrigföring Swedish National Defence College.,0.7471298
"Informationens betydelse i den preoperativa vården Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.90984654
"Hur den förändrade sexualiteten kan påverka mannens självbild och relationer efter behandling av prostatacancer Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.908559
"Trouble Ticket ""Kommunikationen gav oss vind i seglen""",0.73962706
"Fysisk beröring för människans välbefinnande? Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.68315804
Har Försvarsmakten behov av simuleringssystem för logistik? Swedish National Defence College.,0.6467226
Hur utvecklas familjehemsvården vidare?: sikta mot något nytt och okänt eller använda gamla rutiner?,0.7850882
"Argument för och emot privat sjukvård Blekinge Institute of Technology, School of Management. Blekinge Institute of Technology, School of Management.",0.8388038
Expertkunskap och metakognition: experters förmåga till metakognitiv övervakning,0.7929559
"Stöd vid övervikt och fetma Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.9468988
Förmögenhetsbeskattning av onoterade aktier - är den ändamålsenligt utformad för den skatteskyldige?,0.63395786
Granvirkes permeabilitet beroende av dess fysikaliska utformning och applicerat färgsystem,0.8556223
Nutidens ventilationssystem i lantbrukets lösdriftstallar: En undersökning av sex stycken ventilationssystem,0.7738869
Jag är väl ingen sexuell? - En textanalys om barns sexualitet inom förskolans arena,0.88925385
Pojkar som skriver: En kvalitativ studie om vad som utmärker mer avancerade skrivare,0.9080391
”Och så händer det något som förändrar ens liv”: En antologi om omställningar i livet,0.57067317
