Title,cosine_similarity
En studie om flickor och kvinnor på elektrikerutbildningen,0.90119123
Ingen rädder för vargen?: En kvantitativ innehållsanalys av tre tidningstyper med avseende på rapporteringen om varg,0.79194224
Pappersmakulatur vid Bobergs Tryckeri AB - orsaker och förbättringsförslag,0.8544973
Balanserat styrkort i primärvården: En fallstudie om styrning med balanserat styrkort på KvaLita Närsjukvård AB,0.5817784
Ickeverbal kommunikation: Hur kontakt kan skapas med demensdrabbade genom beröring och genom musik,0.8811271
Vad är dyskalkyli?: En teoretisk-praktisk studie av dyskalkyli i skolan och om det är möjligt att bli hjälpt?,0.8537384
"Andersson, Anna-Karin",0.72502387
Verksamhetsanalys vid ett snickeriföretag – behov av organisationsanpassning vid expansion,0.74291986
Etik och ansvar. Sjuksköterskans upplevelse av inre etiskt ansvar i omvårdnaden,0.9149629
"Andersson, Annika",0.73710215
Sjuksköterskans upplevelser efter hot och våld i somatisk vård: en litteraturstudie,0.88416266
Kan iranska aktörer påverkas?: USA:s förmåga till strategiskt inflytande ur ett fältperspektiv,0.8092551
"Andersson, Bodil",0.65174353
Svårigheter i mötet mellan svensk sjukvårdspersonal och personer med invandrarbakgrund: en litteraturstudie,0.7364081
Faktorer som kan påverka samarbetet mellan användare och systemutvecklare,0.89492893
Att vara eller inte vara: styrs uttaget av föräldraledighet av föreställningar eller faktiska förhållanden?,0.8630892
Organiserat samarbete mellan lärare och kollegor inom IKT-baserad distansundervisning,0.80589104
Är granskningen av 90-kontoinnehavare tillräcklig: Kritisk granskning av SFI:s rutiner,0.8164011
"Andersson, Caroline",0.32355365
Upplevelser av interaktionen mellan klient och socialsekreterare -sett ur ett maktperspektiv,0.77831304
Personalens uppfattning om och möjlighet att påverka måltidernas innehåll i en förskola,0.8965004
Att drabbas av prostatacancer: Männens upplevelser av sjukdomen,0.82939523
Lek en livsnödvändighet: Tänkande om lek i grundskolan och träningsskolan,0.9381696
Inlärningsstilar - ett sätt att individanpassa undervisningen?,0.5624808
Framgångsfaktorer bakom gerillakrigföring,0.6646744
Straff- och offentligrättsliga legalitetsprincipen,0.67184037
Utveckling av ett företags marknadskommunikation med informationsteknik,0.7350311
Den ekologiska utvecklingen av Motala ström samt dess förutsättningar,0.69026506
Evaluering av neurala nätverk för en fotbollsspelande mobil robot,0.6931566
Stickrädsla- En kvalitativ studie om sjuksköterskans omvårdnad av patienter med stickrädsla,0.845965
Frivillig information i delårsrapporter: Förekomsten av frivilligt offentliggjord information i delårsrapporter hos tio aktiebolag noterade på OMX Stockholmsbörsen,0.5687733
Uppföljningsarbetet av efterkalkyler på Portsystem 2000 AB,0.76515985
En jämförelse av olika kommunikationstekniker och systemarkitekturiska lösningar vid uppbyggnad av nätverk i naturen,0.6403764
Slöja i skolan?,0.8821821
Informationens betydelse i den preoperativa vården,0.90760416
You´ve got m@il: en studie om sambandet mellan e-post och effektiv kommunikation i en IT-intensiv organisation,0.8382012
Hur den förändrade sexualiteten kan påverka mannens självbild och relationer efter behandling av prostatacancer,0.9048814
"Andersson, Helena",0.72918516
Fysisk beröring för människans välbefinnande?,0.7407571
”Man kan vara sjuk och frisk samma dag”: En studie av psykiskt störda lagöverträdares rättsliga ställning,0.6743932
Det moderna arbetslivets krav ur ett vuxenutvecklingspsykologiskt perspektiv,0.8436503
Har Försvarsmakten behov av simuleringssystem för logistik?,0.62341034
En undersökning om perspektivet på Islam i tre nyhetsprogram,0.8724973
"Andersson, Jennie",0.8864901
Medarbetarnas upplvelse av gruppdialogen enligt Amforas samtalsmodell,0.7701775
Daglig fysisk aktivitet för elever – en utmaning för alla lärare i grundskolan,0.8337455
Gymnasiematematik på distans: Varför så många avbryter sina distansstudier i matematik,0.7674396
Argument för och emot privat sjukvård,0.47153443
Hur budgeterar gaseller?: En studie om tillväxtens påverkan på budgetering i gasellföretag,0.7057299
Teambuilding: En analys av den svenska marknaden ur ett konsultperspektiv,0.5763792
Datorstödd musikproduktion och tyst kunnande: En studie i design för användbarhet,0.49064705
Stöd vid övervikt och fetma,0.9197166
Lageroptimering med hjälp av datautvinning ur datalager,0.7401619
"Andersson, Jonas",0.25034285
"Utvärdering av Malaria Antigen ELISA kit för diagnostik av malaria vid Christian Medical College and Hospital i Vellore, Indien.: en jämförande studie mellan Quantitative buffy coat och enzyme-linked immunosorbent assays (ELISA) metodik",0.58962893
Uppmuntrar läroboken i matematik eleverna till att tänka självständigt?,0.8627809
"Palliativ vård Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.73014826
Säkerhetskapital En del av det Intellektuella Kapitalet,0.77184963
Innan den strukturella differentieringens tidevarv,0.8103969
"Matematik för alla?: Hur lärare arbetar med individualisering Alén, Leif",0.8225894
"Effekten av varumärkes beskrivning på studenters attityd kring värdering och ägande av produkter Blekinge Institute of Technology, School of Management.",0.82422346
"Ickeverbal kommunikation: Hur kontakt kan skapas med demensdrabbade genom beröring och genom musik Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.89416593
Varför team? En fallstudie på tre företag.,0.69215095
Kartläggning och utvärdering av utbildningar: en svaghet i företag?,0.72893775
Kan iranska aktörer påverkas?: USA:s förmåga till strategiskt inflytande ur ett fältperspektiv Swedish National Defence College.,0.8592798
Inställningar till självläkning: - en studie av diskurser kring beroendeproblematik,0.64948744
"Svårigheter i mötet mellan svensk sjukvårdspersonal och personer med invandrarbakgrund: en litteraturstudie Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.70643115
"Organiserat samarbete mellan lärare och kollegor inom IKT-baserad distansundervisning Blekinge Institute of Technology, School of Management. Blekinge Institute of Technology, School of Management.",0.82710636
”Ett papper som hamnar någonstans?” En kvalitativ undersökning om åtgärdsprogram i förskolan,0.7369381
"Upplevelser av interaktionen mellan klient och socialsekreterare -sett ur ett maktperspektiv Blekinge Institute of Technology, School of Management. Blekinge Institute of Technology, School of Management.",0.7812978
"Att drabbas av prostatacancer: Männens upplevelser av sjukdomen Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.7733934
"Lek en livsnödvändighet: Tänkande om lek i grundskolan och träningsskolan Wiss Kvist, Ann-Christin",0.8609737
Framgångsfaktorer bakom gerillakrigföring Swedish National Defence College.,0.67909163
"Informationens betydelse i den preoperativa vården Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.9134638
"Hur den förändrade sexualiteten kan påverka mannens självbild och relationer efter behandling av prostatacancer Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.890453
"Trouble Ticket ""Kommunikationen gav oss vind i seglen""",0.7123506
"Fysisk beröring för människans välbefinnande? Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.7858281
Har Försvarsmakten behov av simuleringssystem för logistik? Swedish National Defence College.,0.676598
Hur utvecklas familjehemsvården vidare?: sikta mot något nytt och okänt eller använda gamla rutiner?,0.68591297
"Argument för och emot privat sjukvård Blekinge Institute of Technology, School of Management. Blekinge Institute of Technology, School of Management.",0.8272822
Expertkunskap och metakognition: experters förmåga till metakognitiv övervakning,0.7630803
"Stöd vid övervikt och fetma Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.9095856
Förmögenhetsbeskattning av onoterade aktier - är den ändamålsenligt utformad för den skatteskyldige?,0.63856244
Granvirkes permeabilitet beroende av dess fysikaliska utformning och applicerat färgsystem,0.85465044
Nutidens ventilationssystem i lantbrukets lösdriftstallar: En undersökning av sex stycken ventilationssystem,0.78486836
Jag är väl ingen sexuell? - En textanalys om barns sexualitet inom förskolans arena,0.9049458
Pojkar som skriver: En kvalitativ studie om vad som utmärker mer avancerade skrivare,0.9206547
”Och så händer det något som förändrar ens liv”: En antologi om omställningar i livet,0.62818563
