Title,cosine_similarity
"""Jag tror inte han är där än; alltså rent språkligt"": Gymnasielärares beskrivningar av och attityder till förortssvenska och förortsslang",0.72520506
Eventbubblan i syd: En studie av Film i Skånes eventverksamhet,0.9172053
Vad är det för vits med humor i vården?,0.80633026
Äldre och ensamhet: en kvalitativ studie om ensamhet bland äldre boende i eget hem och på servicehus,0.940034
PRO i Österåkers kommun: en studie över PRO: s roll inom äldreomsorgen,0.86022663
Är en skola för alla bra för alla? - ur elevperspektiv,0.5738205
Dom vill ju spela så då spelar vi!: En belysande studie av faktorer som påverkar läraren vid planeringen av unervisningen i estetisk verksamhet,0.8479154
Finansiell riskredovisning,0.652779
Differentiering – en möjlighet att möta elevers olika förutsättningar och behov,0.85454977
Metoder vid implementation av affärssystem: en studie om anpassning,0.541214
"2006 (Swedish)Independent thesis Basic level (degree of Bachelor), 10 credits / 15 HE creditsStudent thesis",0.7594341
"Ingen kan göra allt, men alla kan göra något – en studie kring pedagogers uppfattning om sin kompetens i att möta barn i sorg",0.29552412
2005 (Swedish)Independent thesis Basic level (degree of Bachelor)Student thesis,0.805527
2002 (Swedish)Independent thesis Basic level (degree of Bachelor)Student thesisAlternative title,0.8562599
Från Hakkaribergen till Orans kust: en jämförelse mellan genrerna raweh och rai,0.6379768
Läroplanens konkreta spår i det pedagogiska arbetet,0.68127245
Balettmapp Kungliga Operan: Operahusens design och arkitektur,0.7750565
Vidareutveckling av informationssystem: Vilka olika aktiviteter går att identifiera i VAD-fasen?,0.6872299
En jämförelse mellan materiella investeringar och investeringar i kompetensutveckling,0.8371656
Datakvalitetsverktyg i datalager: Hur hanterar datakvalitetsverktyg datakvalitetsfaktorer?,0.75808656
Internetpoker: En studie i köpbeteendet hos pokerproffs,0.7946297
Aktiemarknadens effektivitet: En studie av effektiviteten på den svenska aktiemarknaden i samband med kvartalsrapporter,0.7834954
En studie av inbyggda brandväggar: Microsoft XP och Red Hat Linux,0.80450517
Affärsrelationer vid elektronisk handel,0.79472995
Integration på två arbetsplatser,0.30214676
Innan den strukturella differentieringens tidevarv,0.6643078
Vad orsakar ilska?,0.8009244
Har utlandsadopterade barn språkproblem?: En undersökning om vad föräldrar och pedagoger anser,0.88183355
Etableringsstrategier på arbetsmarknaden: En intervjustudie av unga akademiker två år efter examen,0.7514248
Matematik för alla?: Hur lärare arbetar med individualisering,0.78130186
Effekten av varumärkes beskrivning på studenters attityd kring värdering och ägande av produkter,0.77328897
Transkulturell omvårdnad,0.79287636
Om personalförmåner motiverar de anställda,0.7714572
JÄVLAR ANAMMA! EN STUDIE OM VÄGEN UT UR MISSBRUK / THE SPIRIT WITHIN. A STUDY ON THE WAY OUT OF DRUGADDICTION,0.7663547
Koordination och organisation: - två viktiga begrepp vid skapandet av en innehållsrik hemsida för kommunala myndigheter,0.7714724
KommunistJesus och Varumärke: Talet om Che Guevara,0.62537795
"Lärande på elevers villkor: En studie om lärande på omvårdnadsprogrammet, med fokus på medicinsk grundkurs",0.8351402
Sjuksköterskan och döden,0.8117949
Damtidningar: ett behov?: En studie om återköp,0.7355733
Anmälningsskyldighet för kuratorer på ungdomsmottagningar: en studie i hur ett urval kuratorer på ungdomsmottagningar förhåller sig i sitt möte med barn under 15 år som är sexuellt aktiva,0.85465556
Sexualundervisning på särgymnasiet,0.84899724
En studie om flickor och kvinnor på elektrikerutbildningen,0.905702
Ingen rädder för vargen?: En kvantitativ innehållsanalys av tre tidningstyper med avseende på rapporteringen om varg,0.76676416
Pappersmakulatur vid Bobergs Tryckeri AB - orsaker och förbättringsförslag,0.782642
Balanserat styrkort i primärvården: En fallstudie om styrning med balanserat styrkort på KvaLita Närsjukvård AB,0.60408515
Ickeverbal kommunikation: Hur kontakt kan skapas med demensdrabbade genom beröring och genom musik,0.844141
Vad är dyskalkyli?: En teoretisk-praktisk studie av dyskalkyli i skolan och om det är möjligt att bli hjälpt?,0.81720006
"Andersson, Anna-Karin",0.6484066
Verksamhetsanalys vid ett snickeriföretag – behov av organisationsanpassning vid expansion,0.7187214
Etik och ansvar. Sjuksköterskans upplevelse av inre etiskt ansvar i omvårdnaden,0.87856925
"Andersson, Annika",0.7344945
Sjuksköterskans upplevelser efter hot och våld i somatisk vård: en litteraturstudie,0.8340072
Kan iranska aktörer påverkas?: USA:s förmåga till strategiskt inflytande ur ett fältperspektiv,0.77407986
"Andersson, Bodil",0.6760382
Svårigheter i mötet mellan svensk sjukvårdspersonal och personer med invandrarbakgrund: en litteraturstudie,0.685876
Faktorer som kan påverka samarbetet mellan användare och systemutvecklare,0.89360625
Att vara eller inte vara: styrs uttaget av föräldraledighet av föreställningar eller faktiska förhållanden?,0.7830837
Organiserat samarbete mellan lärare och kollegor inom IKT-baserad distansundervisning,0.81305563
Är granskningen av 90-kontoinnehavare tillräcklig: Kritisk granskning av SFI:s rutiner,0.86737216
"Andersson, Caroline",0.20203184
Upplevelser av interaktionen mellan klient och socialsekreterare -sett ur ett maktperspektiv,0.7805594
Personalens uppfattning om och möjlighet att påverka måltidernas innehåll i en förskola,0.8884202
Att drabbas av prostatacancer: Männens upplevelser av sjukdomen,0.7895845
Lek en livsnödvändighet: Tänkande om lek i grundskolan och träningsskolan,0.8933103
Inlärningsstilar - ett sätt att individanpassa undervisningen?,0.55632293
Framgångsfaktorer bakom gerillakrigföring,0.72723424
Straff- och offentligrättsliga legalitetsprincipen,0.6644228
Utveckling av ett företags marknadskommunikation med informationsteknik,0.7211623
Den ekologiska utvecklingen av Motala ström samt dess förutsättningar,0.7072607
Evaluering av neurala nätverk för en fotbollsspelande mobil robot,0.71982163
Stickrädsla- En kvalitativ studie om sjuksköterskans omvårdnad av patienter med stickrädsla,0.82629484
Frivillig information i delårsrapporter: Förekomsten av frivilligt offentliggjord information i delårsrapporter hos tio aktiebolag noterade på OMX Stockholmsbörsen,0.6058209
Uppföljningsarbetet av efterkalkyler på Portsystem 2000 AB,0.7963764
En jämförelse av olika kommunikationstekniker och systemarkitekturiska lösningar vid uppbyggnad av nätverk i naturen,0.6651088
Slöja i skolan?,0.3438186
Informationens betydelse i den preoperativa vården,0.90155613
You´ve got m@il: en studie om sambandet mellan e-post och effektiv kommunikation i en IT-intensiv organisation,0.9008649
Hur den förändrade sexualiteten kan påverka mannens självbild och relationer efter behandling av prostatacancer,0.89290965
"Andersson, Helena",0.65718627
Fysisk beröring för människans välbefinnande?,0.67825997
”Man kan vara sjuk och frisk samma dag”: En studie av psykiskt störda lagöverträdares rättsliga ställning,0.7172469
Det moderna arbetslivets krav ur ett vuxenutvecklingspsykologiskt perspektiv,0.82024515
Har Försvarsmakten behov av simuleringssystem för logistik?,0.61163574
En undersökning om perspektivet på Islam i tre nyhetsprogram,0.8926693
"Andersson, Jennie",0.79086626
Medarbetarnas upplvelse av gruppdialogen enligt Amforas samtalsmodell,0.8259285
Daglig fysisk aktivitet för elever – en utmaning för alla lärare i grundskolan,0.91924673
Gymnasiematematik på distans: Varför så många avbryter sina distansstudier i matematik,0.7792051
Argument för och emot privat sjukvård,0.37860298
Hur budgeterar gaseller?: En studie om tillväxtens påverkan på budgetering i gasellföretag,0.63737404
Teambuilding: En analys av den svenska marknaden ur ett konsultperspektiv,0.5701263
Datorstödd musikproduktion och tyst kunnande: En studie i design för användbarhet,0.5701347
Stöd vid övervikt och fetma,0.88289064
Lageroptimering med hjälp av datautvinning ur datalager,0.7906893
"Andersson, Jonas",0.16875184
"Utvärdering av Malaria Antigen ELISA kit för diagnostik av malaria vid Christian Medical College and Hospital i Vellore, Indien.: en jämförande studie mellan Quantitative buffy coat och enzyme-linked immunosorbent assays (ELISA) metodik",0.6471442
Uppmuntrar läroboken i matematik eleverna till att tänka självständigt?,0.88089514
"Palliativ vård Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.75203425
Säkerhetskapital En del av det Intellektuella Kapitalet,0.7956085
Innan den strukturella differentieringens tidevarv,0.6305491
"Matematik för alla?: Hur lärare arbetar med individualisering Alén, Leif",0.81847996
"Effekten av varumärkes beskrivning på studenters attityd kring värdering och ägande av produkter Blekinge Institute of Technology, School of Management.",0.7908423
"Ickeverbal kommunikation: Hur kontakt kan skapas med demensdrabbade genom beröring och genom musik Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.88018394
Varför team? En fallstudie på tre företag.,0.61103714
Kartläggning och utvärdering av utbildningar: en svaghet i företag?,0.6846237
Kan iranska aktörer påverkas?: USA:s förmåga till strategiskt inflytande ur ett fältperspektiv Swedish National Defence College.,0.7910148
Inställningar till självläkning: - en studie av diskurser kring beroendeproblematik,0.6702203
"Svårigheter i mötet mellan svensk sjukvårdspersonal och personer med invandrarbakgrund: en litteraturstudie Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.698943
"Organiserat samarbete mellan lärare och kollegor inom IKT-baserad distansundervisning Blekinge Institute of Technology, School of Management. Blekinge Institute of Technology, School of Management.",0.817938
”Ett papper som hamnar någonstans?” En kvalitativ undersökning om åtgärdsprogram i förskolan,0.66129315
"Upplevelser av interaktionen mellan klient och socialsekreterare -sett ur ett maktperspektiv Blekinge Institute of Technology, School of Management. Blekinge Institute of Technology, School of Management.",0.7805065
"Att drabbas av prostatacancer: Männens upplevelser av sjukdomen Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.7213523
"Lek en livsnödvändighet: Tänkande om lek i grundskolan och träningsskolan Wiss Kvist, Ann-Christin",0.85686314
Framgångsfaktorer bakom gerillakrigföring Swedish National Defence College.,0.753971
"Informationens betydelse i den preoperativa vården Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.873237
"Hur den förändrade sexualiteten kan påverka mannens självbild och relationer efter behandling av prostatacancer Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.88097894
"Trouble Ticket ""Kommunikationen gav oss vind i seglen""",0.6816703
"Fysisk beröring för människans välbefinnande? Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.6337213
Har Försvarsmakten behov av simuleringssystem för logistik? Swedish National Defence College.,0.6717579
Hur utvecklas familjehemsvården vidare?: sikta mot något nytt och okänt eller använda gamla rutiner?,0.80876863
"Argument för och emot privat sjukvård Blekinge Institute of Technology, School of Management. Blekinge Institute of Technology, School of Management.",0.8501761
Expertkunskap och metakognition: experters förmåga till metakognitiv övervakning,0.71251976
"Stöd vid övervikt och fetma Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.85139346
Förmögenhetsbeskattning av onoterade aktier - är den ändamålsenligt utformad för den skatteskyldige?,0.6586332
Granvirkes permeabilitet beroende av dess fysikaliska utformning och applicerat färgsystem,0.7784703
Nutidens ventilationssystem i lantbrukets lösdriftstallar: En undersökning av sex stycken ventilationssystem,0.8080455
Jag är väl ingen sexuell? - En textanalys om barns sexualitet inom förskolans arena,0.8262133
Pojkar som skriver: En kvalitativ studie om vad som utmärker mer avancerade skrivare,0.9021344
”Och så händer det något som förändrar ens liv”: En antologi om omställningar i livet,0.60127246
