Title,cosine_similarity
Fytoremediering med perenn solros i åkerjord,0.70704406
Videokompression och användarnytta,0.80722886
Mer lättläst: Påbyggnad av ett automatiskt omskrivningsverktyg till lätt svenska,0.8294675
"""Jag tror inte han är där än; alltså rent språkligt"": Gymnasielärares beskrivningar av och attityder till förortssvenska och förortsslang",0.7957388
Eventbubblan i syd: En studie av Film i Skånes eventverksamhet,0.9510179
Vad är det för vits med humor i vården?,0.89562887
Äldre och ensamhet: en kvalitativ studie om ensamhet bland äldre boende i eget hem och på servicehus,0.90469587
PRO i Österåkers kommun: en studie över PRO: s roll inom äldreomsorgen,0.83883953
Är en skola för alla bra för alla? - ur elevperspektiv,0.6086042
Dom vill ju spela så då spelar vi!: En belysande studie av faktorer som påverkar läraren vid planeringen av unervisningen i estetisk verksamhet,0.86391115
Finansiell riskredovisning,0.5600616
Differentiering – en möjlighet att möta elevers olika förutsättningar och behov,0.834089
Metoder vid implementation av affärssystem: en studie om anpassning,0.6293132
"2006 (Swedish)Independent thesis Basic level (degree of Bachelor), 10 credits / 15 HE creditsStudent thesis",0.7972335
"Ingen kan göra allt, men alla kan göra något – en studie kring pedagogers uppfattning om sin kompetens i att möta barn i sorg",0.506528
2005 (Swedish)Independent thesis Basic level (degree of Bachelor)Student thesis,0.847367
2002 (Swedish)Independent thesis Basic level (degree of Bachelor)Student thesisAlternative title,0.87312293
Från Hakkaribergen till Orans kust: en jämförelse mellan genrerna raweh och rai,0.57844794
Läroplanens konkreta spår i det pedagogiska arbetet,0.68136173
Balettmapp Kungliga Operan: Operahusens design och arkitektur,0.7485682
Vidareutveckling av informationssystem: Vilka olika aktiviteter går att identifiera i VAD-fasen?,0.76667756
En jämförelse mellan materiella investeringar och investeringar i kompetensutveckling,0.8983456
Datakvalitetsverktyg i datalager: Hur hanterar datakvalitetsverktyg datakvalitetsfaktorer?,0.8326078
Internetpoker: En studie i köpbeteendet hos pokerproffs,0.42976958
Aktiemarknadens effektivitet: En studie av effektiviteten på den svenska aktiemarknaden i samband med kvartalsrapporter,0.8570662
En studie av inbyggda brandväggar: Microsoft XP och Red Hat Linux,0.8364863
Affärsrelationer vid elektronisk handel,0.7096853
Integration på två arbetsplatser,0.32516348
Innan den strukturella differentieringens tidevarv,0.7392988
Vad orsakar ilska?,0.81911975
Har utlandsadopterade barn språkproblem?: En undersökning om vad föräldrar och pedagoger anser,0.83334696
Etableringsstrategier på arbetsmarknaden: En intervjustudie av unga akademiker två år efter examen,0.802014
Matematik för alla?: Hur lärare arbetar med individualisering,0.84072614
Effekten av varumärkes beskrivning på studenters attityd kring värdering och ägande av produkter,0.8094427
Transkulturell omvårdnad,0.82294357
Om personalförmåner motiverar de anställda,0.776592
JÄVLAR ANAMMA! EN STUDIE OM VÄGEN UT UR MISSBRUK / THE SPIRIT WITHIN. A STUDY ON THE WAY OUT OF DRUGADDICTION,0.7989457
Koordination och organisation: - två viktiga begrepp vid skapandet av en innehållsrik hemsida för kommunala myndigheter,0.7829963
KommunistJesus och Varumärke: Talet om Che Guevara,0.64830387
"Lärande på elevers villkor: En studie om lärande på omvårdnadsprogrammet, med fokus på medicinsk grundkurs",0.90966535
Sjuksköterskan och döden,0.79610157
Damtidningar: ett behov?: En studie om återköp,0.83976364
Anmälningsskyldighet för kuratorer på ungdomsmottagningar: en studie i hur ett urval kuratorer på ungdomsmottagningar förhåller sig i sitt möte med barn under 15 år som är sexuellt aktiva,0.84767413
Sexualundervisning på särgymnasiet,0.8340837
En studie om flickor och kvinnor på elektrikerutbildningen,0.89476883
Ingen rädder för vargen?: En kvantitativ innehållsanalys av tre tidningstyper med avseende på rapporteringen om varg,0.790987
Pappersmakulatur vid Bobergs Tryckeri AB - orsaker och förbättringsförslag,0.8532781
Balanserat styrkort i primärvården: En fallstudie om styrning med balanserat styrkort på KvaLita Närsjukvård AB,0.64816767
Ickeverbal kommunikation: Hur kontakt kan skapas med demensdrabbade genom beröring och genom musik,0.8391566
Vad är dyskalkyli?: En teoretisk-praktisk studie av dyskalkyli i skolan och om det är möjligt att bli hjälpt?,0.81124115
"Andersson, Anna-Karin",0.77981615
Verksamhetsanalys vid ett snickeriföretag – behov av organisationsanpassning vid expansion,0.7671872
Etik och ansvar. Sjuksköterskans upplevelse av inre etiskt ansvar i omvårdnaden,0.8834038
"Andersson, Annika",0.7178996
Sjuksköterskans upplevelser efter hot och våld i somatisk vård: en litteraturstudie,0.87157285
Kan iranska aktörer påverkas?: USA:s förmåga till strategiskt inflytande ur ett fältperspektiv,0.7946892
"Andersson, Bodil",0.3820042
Svårigheter i mötet mellan svensk sjukvårdspersonal och personer med invandrarbakgrund: en litteraturstudie,0.72821224
Faktorer som kan påverka samarbetet mellan användare och systemutvecklare,0.86891097
Att vara eller inte vara: styrs uttaget av föräldraledighet av föreställningar eller faktiska förhållanden?,0.83452916
Organiserat samarbete mellan lärare och kollegor inom IKT-baserad distansundervisning,0.7986728
Är granskningen av 90-kontoinnehavare tillräcklig: Kritisk granskning av SFI:s rutiner,0.81882524
"Andersson, Caroline",0.27419358
Upplevelser av interaktionen mellan klient och socialsekreterare -sett ur ett maktperspektiv,0.78727794
Personalens uppfattning om och möjlighet att påverka måltidernas innehåll i en förskola,0.85932446
Att drabbas av prostatacancer: Männens upplevelser av sjukdomen,0.84384775
Lek en livsnödvändighet: Tänkande om lek i grundskolan och träningsskolan,0.93848443
Inlärningsstilar - ett sätt att individanpassa undervisningen?,0.27532017
Framgångsfaktorer bakom gerillakrigföring,0.79181623
Straff- och offentligrättsliga legalitetsprincipen,0.75461185
Utveckling av ett företags marknadskommunikation med informationsteknik,0.76685554
Den ekologiska utvecklingen av Motala ström samt dess förutsättningar,0.6044769
Evaluering av neurala nätverk för en fotbollsspelande mobil robot,0.68162525
Stickrädsla- En kvalitativ studie om sjuksköterskans omvårdnad av patienter med stickrädsla,0.82798797
Frivillig information i delårsrapporter: Förekomsten av frivilligt offentliggjord information i delårsrapporter hos tio aktiebolag noterade på OMX Stockholmsbörsen,0.62692845
Uppföljningsarbetet av efterkalkyler på Portsystem 2000 AB,0.775693
En jämförelse av olika kommunikationstekniker och systemarkitekturiska lösningar vid uppbyggnad av nätverk i naturen,0.72360784
Slöja i skolan?,0.5346945
Informationens betydelse i den preoperativa vården,0.8395512
You´ve got m@il: en studie om sambandet mellan e-post och effektiv kommunikation i en IT-intensiv organisation,0.88814354
Hur den förändrade sexualiteten kan påverka mannens självbild och relationer efter behandling av prostatacancer,0.9317558
"Andersson, Helena",0.651801
Fysisk beröring för människans välbefinnande?,0.76583743
”Man kan vara sjuk och frisk samma dag”: En studie av psykiskt störda lagöverträdares rättsliga ställning,0.66012985
Det moderna arbetslivets krav ur ett vuxenutvecklingspsykologiskt perspektiv,0.8106906
Har Försvarsmakten behov av simuleringssystem för logistik?,0.66713834
En undersökning om perspektivet på Islam i tre nyhetsprogram,0.8945801
"Andersson, Jennie",0.8447802
Medarbetarnas upplvelse av gruppdialogen enligt Amforas samtalsmodell,0.7887405
Daglig fysisk aktivitet för elever – en utmaning för alla lärare i grundskolan,0.2291601
Gymnasiematematik på distans: Varför så många avbryter sina distansstudier i matematik,0.73533976
Argument för och emot privat sjukvård,0.43575567
Hur budgeterar gaseller?: En studie om tillväxtens påverkan på budgetering i gasellföretag,0.7670011
Teambuilding: En analys av den svenska marknaden ur ett konsultperspektiv,0.5925854
Datorstödd musikproduktion och tyst kunnande: En studie i design för användbarhet,0.5939762
Stöd vid övervikt och fetma,0.9589942
Lageroptimering med hjälp av datautvinning ur datalager,0.7306578
"Andersson, Jonas",0.19263482
"Utvärdering av Malaria Antigen ELISA kit för diagnostik av malaria vid Christian Medical College and Hospital i Vellore, Indien.: en jämförande studie mellan Quantitative buffy coat och enzyme-linked immunosorbent assays (ELISA) metodik",0.7511306
Uppmuntrar läroboken i matematik eleverna till att tänka självständigt?,0.87254524
"Palliativ vård Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.8421421
Säkerhetskapital En del av det Intellektuella Kapitalet,0.7408613
Innan den strukturella differentieringens tidevarv,0.7526881
"Matematik för alla?: Hur lärare arbetar med individualisering Alén, Leif",0.83702826
"Effekten av varumärkes beskrivning på studenters attityd kring värdering och ägande av produkter Blekinge Institute of Technology, School of Management.",0.80308706
"Ickeverbal kommunikation: Hur kontakt kan skapas med demensdrabbade genom beröring och genom musik Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.8554131
Varför team? En fallstudie på tre företag.,0.810681
Kartläggning och utvärdering av utbildningar: en svaghet i företag?,0.7163491
Kan iranska aktörer påverkas?: USA:s förmåga till strategiskt inflytande ur ett fältperspektiv Swedish National Defence College.,0.82298553
Inställningar till självläkning: - en studie av diskurser kring beroendeproblematik,0.69909036
"Svårigheter i mötet mellan svensk sjukvårdspersonal och personer med invandrarbakgrund: en litteraturstudie Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.7277727
"Organiserat samarbete mellan lärare och kollegor inom IKT-baserad distansundervisning Blekinge Institute of Technology, School of Management. Blekinge Institute of Technology, School of Management.",0.80161107
”Ett papper som hamnar någonstans?” En kvalitativ undersökning om åtgärdsprogram i förskolan,0.32124162
"Upplevelser av interaktionen mellan klient och socialsekreterare -sett ur ett maktperspektiv Blekinge Institute of Technology, School of Management. Blekinge Institute of Technology, School of Management.",0.8023537
"Att drabbas av prostatacancer: Männens upplevelser av sjukdomen Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.81382364
"Lek en livsnödvändighet: Tänkande om lek i grundskolan och träningsskolan Wiss Kvist, Ann-Christin",0.90305483
Framgångsfaktorer bakom gerillakrigföring Swedish National Defence College.,0.8013817
"Informationens betydelse i den preoperativa vården Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.898066
"Hur den förändrade sexualiteten kan påverka mannens självbild och relationer efter behandling av prostatacancer Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.9316215
"Trouble Ticket ""Kommunikationen gav oss vind i seglen""",0.70441395
"Fysisk beröring för människans välbefinnande? Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.73545843
Har Försvarsmakten behov av simuleringssystem för logistik? Swedish National Defence College.,0.67440736
Hur utvecklas familjehemsvården vidare?: sikta mot något nytt och okänt eller använda gamla rutiner?,0.8198749
"Argument för och emot privat sjukvård Blekinge Institute of Technology, School of Management. Blekinge Institute of Technology, School of Management.",0.82540905
Expertkunskap och metakognition: experters förmåga till metakognitiv övervakning,0.75597864
"Stöd vid övervikt och fetma Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.94874126
Förmögenhetsbeskattning av onoterade aktier - är den ändamålsenligt utformad för den skatteskyldige?,0.5714844
Granvirkes permeabilitet beroende av dess fysikaliska utformning och applicerat färgsystem,0.8054515
Nutidens ventilationssystem i lantbrukets lösdriftstallar: En undersökning av sex stycken ventilationssystem,0.7788397
Jag är väl ingen sexuell? - En textanalys om barns sexualitet inom förskolans arena,0.8171809
Pojkar som skriver: En kvalitativ studie om vad som utmärker mer avancerade skrivare,0.87590474
”Och så händer det något som förändrar ens liv”: En antologi om omställningar i livet,0.6241639
