Title,cosine_similarity
You´ve got m@il: en studie om sambandet mellan e-post och effektiv kommunikation i en IT-intensiv organisation,0.8732725
Hur den förändrade sexualiteten kan påverka mannens självbild och relationer efter behandling av prostatacancer,0.88648856
"Andersson, Helena",0.80119467
”Man kan vara sjuk och frisk samma dag”: En studie av psykiskt störda lagöverträdares rättsliga ställning,0.74450624
Det moderna arbetslivets krav ur ett vuxenutvecklingspsykologiskt perspektiv,0.83612543
Har Försvarsmakten behov av simuleringssystem för logistik?,0.7168025
En undersökning om perspektivet på Islam i tre nyhetsprogram,0.85725504
Medarbetarnas upplvelse av gruppdialogen enligt Amforas samtalsmodell,0.78413177
Argument för och emot privat sjukvård,0.5282681
Datorstödd musikproduktion och tyst kunnande: En studie i design för användbarhet,0.5952116
Stöd vid övervikt och fetma,0.90361917
"Andersson, Jonas",0.21495846
Säkerhetskapital En del av det Intellektuella Kapitalet,0.8393818
Innan den strukturella differentieringens tidevarv,0.8309195
"Effekten av varumärkes beskrivning på studenters attityd kring värdering och ägande av produkter Blekinge Institute of Technology, School of Management.",0.7885542
"Ickeverbal kommunikation: Hur kontakt kan skapas med demensdrabbade genom beröring och genom musik Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.87067455
Varför team? En fallstudie på tre företag.,0.8063226
Kartläggning och utvärdering av utbildningar: en svaghet i företag?,0.6842958
"Svårigheter i mötet mellan svensk sjukvårdspersonal och personer med invandrarbakgrund: en litteraturstudie Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.7540006
"Upplevelser av interaktionen mellan klient och socialsekreterare -sett ur ett maktperspektiv Blekinge Institute of Technology, School of Management. Blekinge Institute of Technology, School of Management.",0.8309117
"Lek en livsnödvändighet: Tänkande om lek i grundskolan och träningsskolan Wiss Kvist, Ann-Christin",0.9572976
Framgångsfaktorer bakom gerillakrigföring Swedish National Defence College.,0.7856387
"Informationens betydelse i den preoperativa vården Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.8861748
"Hur den förändrade sexualiteten kan påverka mannens självbild och relationer efter behandling av prostatacancer Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.9233531
"Trouble Ticket ""Kommunikationen gav oss vind i seglen""",0.64872026
"Fysisk beröring för människans välbefinnande? Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.7207266
"Argument för och emot privat sjukvård Blekinge Institute of Technology, School of Management. Blekinge Institute of Technology, School of Management.",0.8585839
Expertkunskap och metakognition: experters förmåga till metakognitiv övervakning,0.6992361
"Stöd vid övervikt och fetma Blekinge Institute of Technology, School of Health Science. Blekinge Institute of Technology, School of Health Science.",0.9365616
Nutidens ventilationssystem i lantbrukets lösdriftstallar: En undersökning av sex stycken ventilationssystem,0.8094823
Jag är väl ingen sexuell? - En textanalys om barns sexualitet inom förskolans arena,0.91851544
Pojkar som skriver: En kvalitativ studie om vad som utmärker mer avancerade skrivare,0.8769387
”Och så händer det något som förändrar ens liv”: En antologi om omställningar i livet,0.646891
